sw_id,port_id,q_id,max_qlen_bytes
8,0,3,145680
8,1,3,353340
8,2,3,507024
8,3,3,507204
9,0,3,453048
9,1,3,178656
9,2,3,278544
9,3,3,270300
10,0,3,4152
10,1,3,4152
11,0,3,4152
11,1,3,4152
