sw_id,port_id,peer_id,peer_kind,rate_gbps,data_bytes,ctrl_bytes,data_pkts,first_ns,last_ns,busy_ns,util_run,util_active
4,0,0,host,100.000,51019776,92160,12288,1032,5865180,4081582.1,0.6924,0.6960
4,1,1,host,100.000,51019776,92160,12288,1032,5875364,4081582.1,0.6924,0.6948
4,2,6,switch,50.000,34013184,61440,8192,1364,5891780,5442109.4,0.9233,0.9238
4,3,7,switch,50.000,34013184,61440,8192,1696,5883498,5442109.4,0.9233,0.9251
5,0,2,host,100.000,51019776,92160,12288,1364,5888882,4081582.1,0.6924,0.6932
5,1,3,host,100.000,51019776,92160,12288,1364,5894508,4081582.1,0.6924,0.6926
5,2,6,switch,50.000,34013184,92160,8192,1032,5872636,5442109.4,0.9233,0.9267
5,3,7,switch,50.000,34013184,30720,8192,1696,5861456,5442109.4,0.9233,0.9286
6,0,4,switch,50.000,34013184,92160,8192,2396,5874000,5442109.4,0.9233,0.9267
6,1,5,switch,50.000,34013184,61440,8192,2728,5893144,5442109.4,0.9233,0.9238
7,0,4,switch,50.000,34013184,30720,8192,3060,5862820,5442109.4,0.9233,0.9286
7,1,5,switch,50.000,34013184,61440,8192,3060,5884862,5442109.4,0.9233,0.9251
