sw_id,port_id,q_id,max_qlen_bytes
8,0,3,145680
8,1,3,257544
8,2,3,494748
8,3,3,469776
9,0,3,344736
9,1,3,178656
9,2,3,241116
9,3,3,270240
10,0,3,4152
10,1,3,4152
11,0,3,4152
11,1,3,4152
