sw_id,port_id,peer_id,peer_kind,rate_gbps,data_bytes,ctrl_bytes,data_pkts,first_ns,last_ns,busy_ns,util_run,util_active
8,0,0,host,100.000,398592,1080,96,1032,77008,31887.4,0.3960,0.4179
8,1,1,host,100.000,398592,1200,96,1032,79332,31887.4,0.3960,0.4055
8,2,2,host,100.000,398592,1080,96,3428,79664,31887.4,0.3960,0.4165
8,3,3,host,100.000,398592,1200,96,1032,67412,31887.4,0.3960,0.4780
8,4,10,switch,100.000,531456,2040,128,1364,78452,42516.5,0.5281,0.5492
8,5,11,switch,100.000,531456,1440,128,1696,78120,42516.5,0.5281,0.5539
9,0,4,host,100.000,398592,1080,96,1364,68268,31887.4,0.3960,0.4743
9,1,5,host,100.000,398592,1080,96,1364,68928,31887.4,0.3960,0.4696
9,2,6,host,100.000,398592,1200,96,1364,80516,31887.4,0.3960,0.4012
9,3,7,host,100.000,398592,1080,96,1364,68928,31887.4,0.3960,0.4696
9,4,10,switch,100.000,531456,1920,128,1032,77268,42516.5,0.5281,0.5553
9,5,11,switch,100.000,531456,1680,128,1696,77600,42516.5,0.5281,0.5577
10,0,8,switch,100.000,531456,1920,128,2064,78300,42516.5,0.5281,0.5553
10,1,9,switch,100.000,531456,2040,128,2396,79484,42516.5,0.5281,0.5492
11,0,8,switch,100.000,531456,1680,128,2728,78632,42516.5,0.5281,0.5577
11,1,9,switch,100.000,531456,1440,128,2728,79152,42516.5,0.5281,0.5539
