sw_id,port_id,q_id,max_qlen_bytes
8,0,3,128948
8,1,3,303164
8,2,3,269920
8,3,3,286632
9,0,3,323964
9,1,3,107968
9,2,3,789140
9,3,3,103940
10,0,3,4148
10,1,3,4148
11,0,3,4148
11,1,3,4148
