sw_id,port_id,peer_id,peer_kind,rate_gbps,data_bytes,ctrl_bytes,data_pkts,first_ns,last_ns,busy_ns,util_run,util_active
4,0,0,host,100.000,815529984,1474560,196608,1031,118798259,65242398.7,0.5492,0.5492
4,1,1,host,100.000,815529984,1474560,196608,1031,109555361,65242398.7,0.5492,0.5955
4,2,6,switch,50.000,679608320,983040,163840,1362,109119828,108737331.2,0.9153,0.9965
4,3,7,switch,50.000,407764992,983040,98304,1362,92535372,65242398.7,0.5492,0.7051
5,0,2,host,100.000,815529984,1474560,196608,1693,108443179,65242398.7,0.5492,0.6016
5,1,3,host,100.000,815529984,1474560,196608,1693,109122554,65242398.7,0.5492,0.5979
5,2,6,switch,50.000,407764992,1474560,98304,1031,109552635,65242398.7,0.5492,0.5955
5,3,7,switch,50.000,679608320,491520,163840,1362,118795533,108737331.2,0.9153,0.9153
6,0,4,switch,50.000,407764992,1474560,98304,2394,109553998,65242398.7,0.5492,0.5955
6,1,5,switch,50.000,679608320,983040,163840,2725,109121191,108737331.2,0.9153,0.9965
7,0,4,switch,50.000,679608320,491520,163840,2725,118796896,108737331.2,0.9153,0.9153
7,1,5,switch,50.000,407764992,983040,98304,2725,92536735,65242398.7,0.5492,0.7051
