sw_id,port_id,peer_id,peer_kind,rate_gbps,data_bytes,ctrl_bytes,data_pkts,first_ns,last_ns,busy_ns,util_run,util_active
8,0,12,host,100.000,339804160,614400,81920,1896,73809138,27184332.8,0.3658,0.3683
8,1,13,host,100.000,543686656,983040,131072,1896,74192928,43494932.5,0.5853,0.5863
8,2,10,switch,50.000,305823744,399360,73728,2558,74304445,48931799.0,0.6585,0.6585
8,3,11,switch,50.000,305823744,706560,73728,2889,73806777,48931799.0,0.6585,0.6630
9,0,14,host,100.000,543686656,983040,131072,2889,74307171,43494932.5,0.5853,0.5854
9,1,15,host,100.000,339804160,614400,81920,3551,74070035,27184332.8,0.3658,0.3670
9,2,10,switch,50.000,458735616,675840,110592,1896,74190202,73397698.6,0.9878,0.9893
9,3,11,switch,50.000,152911872,430080,36864,2227,66540101,24465899.5,0.3293,0.3677
10,0,8,switch,50.000,458735616,675840,110592,3259,74191565,73397698.6,0.9878,0.9893
10,1,9,switch,50.000,305823744,399360,73728,3921,74305808,48931799.0,0.6585,0.6585
11,0,8,switch,50.000,152911872,430080,36864,3590,66541464,24465899.5,0.3293,0.3677
11,1,9,switch,50.000,305823744,706560,73728,4252,73808140,48931799.0,0.6585,0.6630
