sw_id,port_id,peer_id,peer_kind,rate_gbps,data_bytes,ctrl_bytes,data_pkts,first_ns,last_ns,busy_ns,util_run,util_active
4,0,0,host,100.000,797184,1440,192,1032,111224,63774.7,0.5636,0.5770
4,1,1,host,100.000,797184,1440,192,1032,111888,63774.7,0.5636,0.5736
4,2,6,switch,50.000,531456,960,128,1364,108428,85033.0,0.7515,0.7893
4,3,7,switch,50.000,531456,960,128,1696,110420,85033.0,0.7515,0.7773
5,0,2,host,100.000,797184,1440,192,1364,112484,63774.7,0.5636,0.5722
5,1,3,host,100.000,797184,1440,192,1364,113148,63774.7,0.5636,0.5688
5,2,6,switch,50.000,531456,1440,128,1032,108828,85033.0,0.7515,0.7840
5,3,7,switch,50.000,531456,480,128,1696,109160,85033.0,0.7515,0.7864
6,0,4,switch,50.000,531456,1440,128,2396,110192,85033.0,0.7515,0.7840
6,1,5,switch,50.000,531456,960,128,2728,109792,85033.0,0.7515,0.7893
7,0,4,switch,50.000,531456,480,128,3060,110524,85033.0,0.7515,0.7864
7,1,5,switch,50.000,531456,960,128,3060,111784,85033.0,0.7515,0.7773
