time_ns,node_id,port_id,q_id,bytes,op
2373861,1,0,,,resume
2373944,1,0,,,pause
2373955,1,0,,,resume
2374016,1,0,,,pause
2374193,1,0,,,resume
2374193,1,0,,,pause
2374846,0,0,,,pause
2374929,0,0,,,resume
2375012,0,0,,,pause
2375095,0,0,,,resume
2375095,0,0,,,pause
2375106,0,0,,,resume
2375250,0,0,,,pause
2375250,0,0,,,resume
2375333,0,0,,,pause
2375416,0,0,,,resume
2375427,0,0,,,pause
2376019,1,0,,,resume
2377264,0,0,,,resume
2377679,3,0,,,pause
2377679,3,0,,,resume
2377845,3,0,,,pause
2377856,3,0,,,resume
2377928,3,0,,,pause
2377928,2,0,,,pause
2377928,2,0,,,resume
2378011,3,0,,,resume
2378011,3,0,,,pause
2378094,2,0,,,pause
2378094,3,0,,,resume
2378094,3,0,,,pause
2378177,2,0,,,resume
2378177,2,0,,,pause
2378177,2,0,,,resume
2378260,3,0,,,resume
2378260,2,0,,,pause
2378260,3,0,,,pause
2378343,2,0,,,resume
2378343,2,0,,,pause
2378509,2,0,,,resume
2378509,2,0,,,pause
2380086,3,0,,,resume
2380335,2,0,,,resume
2381569,1,0,,,pause
2381652,1,0,,,resume
2381746,1,0,,,pause
2381829,1,0,,,resume
2381829,1,0,,,pause
2381829,1,0,,,resume
2381912,1,0,,,pause
2381923,1,0,,,resume
2381984,1,0,,,pause
2382161,1,0,,,resume
2382161,1,0,,,pause
2382814,0,0,,,pause
2382897,0,0,,,resume
2382980,0,0,,,pause
2383063,0,0,,,resume
2383063,0,0,,,pause
2383074,0,0,,,resume
2383218,0,0,,,pause
2383218,0,0,,,resume
2383301,0,0,,,pause
2383384,0,0,,,resume
2383395,0,0,,,pause
2383987,1,0,,,resume
2385232,0,0,,,resume
2385647,3,0,,,pause
2385647,3,0,,,resume
2385813,3,0,,,pause
2385824,3,0,,,resume
2385896,2,0,,,pause
2385896,2,0,,,resume
2385968,3,0,,,pause
2385968,3,0,,,resume
2385968,3,0,,,pause
2386051,2,0,,,pause
2386051,3,0,,,resume
2386051,3,0,,,pause
2386145,2,0,,,resume
2386145,2,0,,,pause
2386145,2,0,,,resume
2386217,3,0,,,resume
2386217,3,0,,,pause
2386228,2,0,,,pause
2386311,2,0,,,resume
2386311,2,0,,,pause
2386466,2,0,,,resume
2386466,2,0,,,pause
2388148,3,0,,,resume
2388231,2,0,,,resume
2389537,1,0,,,pause
2389620,1,0,,,resume
2389714,1,0,,,pause
2389797,1,0,,,resume
2389797,1,0,,,pause
2389797,1,0,,,resume
2389880,1,0,,,pause
2389891,1,0,,,resume
2389952,1,0,,,pause
2390129,1,0,,,resume
2390129,1,0,,,pause
2390782,0,0,,,pause
2390865,0,0,,,resume
2390948,0,0,,,pause
2391031,0,0,,,resume
2391031,0,0,,,pause
2391042,0,0,,,resume
2391186,0,0,,,pause
2391186,0,0,,,resume
2391269,0,0,,,pause
2391352,0,0,,,resume
2391363,0,0,,,pause
2391883,1,0,,,resume
2393200,0,0,,,resume
2393366,3,0,,,pause
2393366,3,0,,,resume
2393532,2,0,,,pause
2393532,2,0,,,resume
2393615,3,0,,,pause
2393781,2,0,,,pause
2393781,3,0,,,resume
2393781,3,0,,,pause
2393864,2,0,,,resume
2393864,3,0,,,resume
2393864,2,0,,,pause
2393864,3,0,,,pause
2393864,3,0,,,resume
2393947,2,0,,,resume
2393947,3,0,,,pause
2393947,2,0,,,pause
2393958,2,0,,,resume
2394030,2,0,,,pause
2394030,2,0,,,resume
2394113,2,0,,,pause
2394124,3,0,,,resume
2394196,3,0,,,pause
2394290,2,0,,,resume
2394362,2,0,,,pause
2395856,3,0,,,resume
2395950,2,0,,,resume
2397433,1,0,,,pause
2397433,1,0,,,resume
2397671,1,0,,,pause
2397765,1,0,,,resume
2397765,1,0,,,pause
2398761,0,0,,,pause
2398844,0,0,,,resume
2398916,0,0,,,pause
2399757,1,0,,,resume
2400598,0,0,,,resume
2400753,2,0,,,pause
2400836,2,0,,,resume
2400836,2,0,,,pause
2400836,2,0,,,resume
2400919,2,0,,,pause
2400930,2,0,,,resume
2401002,2,0,,,pause
2401168,2,0,,,resume
2401168,2,0,,,pause
2401821,3,0,,,pause
2401915,3,0,,,resume
2401998,3,0,,,pause
2402081,3,0,,,resume
2402081,3,0,,,pause
2402081,3,0,,,resume
2402164,3,0,,,pause
2402247,3,0,,,resume
2402247,3,0,,,pause
2402341,3,0,,,resume
2402402,3,0,,,pause
2402922,2,0,,,resume
2404073,3,0,,,resume
2405235,0,0,,,pause
2405235,0,0,,,resume
2405401,1,0,,,pause
2405401,1,0,,,resume
2405556,0,0,,,pause
2405556,0,0,,,resume
2405639,0,0,,,pause
2405639,0,0,,,resume
2405650,1,0,,,pause
2405650,1,0,,,resume
2405722,0,0,,,pause
2405722,0,0,,,resume
2405733,0,0,,,pause
2405733,1,0,,,pause
2405816,0,0,,,resume
2405816,1,0,,,resume
2405816,0,0,,,pause
2405816,1,0,,,pause
2405827,1,0,,,resume
2405888,1,0,,,pause
2405982,1,0,,,resume
2405982,1,0,,,pause
2405993,0,0,,,resume
2406065,0,0,,,pause
2406159,1,0,,,resume
2406220,1,0,,,pause
2407891,1,0,,,resume
2407974,0,0,,,resume
2408223,2,0,,,pause
2408223,2,0,,,resume
2408389,2,0,,,pause
2408400,2,0,,,resume
2408544,2,0,,,pause
2408544,2,0,,,resume
2408627,2,0,,,pause
2408627,2,0,,,resume
2408638,2,0,,,pause
2408804,2,0,,,resume
2408804,2,0,,,pause
2409468,3,0,,,pause
2409468,3,0,,,resume
2409634,3,0,,,pause
2409645,3,0,,,resume
2409706,3,0,,,pause
2409800,3,0,,,resume
2409800,3,0,,,pause
2409883,3,0,,,resume
2409883,3,0,,,pause
2410049,3,0,,,resume
2410049,3,0,,,pause
2410796,2,0,,,resume
2411803,3,0,,,resume
2413286,1,0,,,pause
2413286,1,0,,,resume
2413452,1,0,,,pause
2413463,1,0,,,resume
2413535,0,0,,,pause
2413535,0,0,,,resume
2413607,1,0,,,pause
2413607,1,0,,,resume
2413607,1,0,,,pause
2413690,0,0,,,pause
2413690,1,0,,,resume
2413690,1,0,,,pause
2413784,0,0,,,resume
2413784,0,0,,,pause
2413784,0,0,,,resume
2413856,1,0,,,resume
2413856,1,0,,,pause
2413867,0,0,,,pause
2413950,0,0,,,resume
2413950,0,0,,,pause
2414105,0,0,,,resume
2414105,0,0,,,pause
2415787,1,0,,,resume
2415870,0,0,,,resume
2416761,2,0,,,pause
2416855,2,0,,,resume
2416855,3,0,,,pause
2416855,3,0,,,resume
2416938,2,0,,,pause
2417021,3,0,,,pause
2417021,2,0,,,resume
2417021,2,0,,,pause
2417021,2,0,,,resume
2417093,2,0,,,pause
2417104,3,0,,,resume
2417104,3,0,,,pause
2417104,3,0,,,resume
2417187,2,0,,,resume
2417187,3,0,,,pause
2417187,2,0,,,pause
2417198,3,0,,,resume
2417342,3,0,,,pause
2417353,2,0,,,resume
2417353,2,0,,,pause
2417425,3,0,,,resume
2417508,3,0,,,pause
2418941,2,0,,,resume
2419356,3,0,,,resume
2421171,0,0,,,pause
2421171,0,0,,,resume
2421254,1,0,,,pause
2421337,0,0,,,pause
2421337,1,0,,,resume
2421420,0,0,,,resume
2421420,1,0,,,pause
2421420,0,0,,,pause
2421420,0,0,,,resume
2421503,1,0,,,resume
2421503,0,0,,,pause
2421503,1,0,,,pause
2421503,1,0,,,resume
2421586,0,0,,,resume
2421586,1,0,,,pause
2421586,0,0,,,pause
2421669,1,0,,,resume
2421669,1,0,,,pause
2421752,0,0,,,resume
2421752,0,0,,,pause
2421763,1,0,,,resume
2421835,1,0,,,pause
2423495,1,0,,,resume
2423578,0,0,,,resume
2423827,2,0,,,pause
2423827,2,0,,,resume
2423993,2,0,,,pause
2424004,2,0,,,resume
2424159,2,0,,,pause
2424159,2,0,,,resume
2424159,2,0,,,pause
2424242,2,0,,,resume
2424242,2,0,,,pause
2424408,2,0,,,resume
2424408,2,0,,,pause
2425072,3,0,,,pause
2425072,3,0,,,resume
2425238,3,0,,,pause
2425321,3,0,,,resume
2425321,3,0,,,pause
2425321,3,0,,,resume
2425404,3,0,,,pause
2425487,3,0,,,resume
2425487,3,0,,,pause
2425653,3,0,,,resume
2425653,3,0,,,pause
2426400,2,0,,,resume
2427479,3,0,,,resume
2428890,1,0,,,pause
2428890,1,0,,,resume
2429056,1,0,,,pause
2429067,1,0,,,resume
2429139,0,0,,,pause
2429139,0,0,,,resume
2429211,1,0,,,pause
2429211,1,0,,,resume
2429211,1,0,,,pause
2429294,0,0,,,pause
2429294,1,0,,,resume
2429294,1,0,,,pause
2429388,0,0,,,resume
2429388,0,0,,,pause
2429388,0,0,,,resume
2429460,1,0,,,resume
2429460,1,0,,,pause
2429471,0,0,,,pause
2429554,0,0,,,resume
2429554,0,0,,,pause
2429709,0,0,,,resume
2429709,0,0,,,pause
2431391,1,0,,,resume
2431474,0,0,,,resume
2432365,2,0,,,pause
2432459,2,0,,,resume
2432542,2,0,,,pause
2432625,2,0,,,resume
2432625,2,0,,,pause
2432625,2,0,,,resume
2432697,2,0,,,pause
2432791,2,0,,,resume
2432791,3,0,,,pause
2432791,2,0,,,pause
2432791,3,0,,,resume
2432946,3,0,,,pause
2432957,2,0,,,resume
2432957,2,0,,,pause
2433029,3,0,,,resume
2433029,3,0,,,pause
2433029,3,0,,,resume
2433112,3,0,,,pause
2433195,3,0,,,resume
2433195,3,0,,,pause
2433372,3,0,,,resume
2433372,3,0,,,pause
2434545,2,0,,,resume
2435126,3,0,,,resume
2436775,0,0,,,pause
2436775,0,0,,,resume
2436858,1,0,,,pause
2436941,0,0,,,pause
2436941,1,0,,,resume
2437024,0,0,,,resume
2437024,1,0,,,pause
2437024,0,0,,,pause
2437024,0,0,,,resume
2437107,1,0,,,resume
2437107,0,0,,,pause
2437107,1,0,,,pause
2437107,1,0,,,resume
2437190,0,0,,,resume
2437190,1,0,,,pause
2437190,0,0,,,pause
2437273,1,0,,,resume
2437273,1,0,,,pause
2437356,0,0,,,resume
2437356,0,0,,,pause
2437367,1,0,,,resume
2437439,1,0,,,pause
2439027,1,0,,,resume
2439110,0,0,,,resume
2439763,2,0,,,pause
2439763,2,0,,,resume
2439929,2,0,,,pause
2439929,2,0,,,resume
2440012,2,0,,,pause
2440095,2,0,,,resume
2440095,2,0,,,pause
2440178,3,0,,,pause
2440178,2,0,,,resume
2440178,2,0,,,pause
2440178,2,0,,,resume
2440261,3,0,,,resume
2440261,2,0,,,pause
2440427,3,0,,,pause
2440427,3,0,,,resume
2440510,2,0,,,resume
2440510,3,0,,,pause
2440510,2,0,,,pause
2440593,3,0,,,resume
2440593,3,0,,,pause
2440676,3,0,,,resume
2440676,3,0,,,pause
2440676,3,0,,,resume
2440759,3,0,,,pause
2441008,3,0,,,resume
2441008,3,0,,,pause
2442170,2,0,,,resume
2442668,3,0,,,resume
2444162,0,0,,,pause
2444162,0,0,,,resume
2444328,0,0,,,pause
2444339,0,0,,,resume
2444411,0,0,,,pause
2444411,1,0,,,pause
2444411,1,0,,,resume
2444494,0,0,,,resume
2444494,0,0,,,pause
2444577,1,0,,,pause
2444577,0,0,,,resume
2444577,0,0,,,pause
2444588,1,0,,,resume
2444743,1,0,,,pause
2444743,0,0,,,resume
2444743,1,0,,,resume
2444743,0,0,,,pause
2444743,1,0,,,pause
2444826,1,0,,,resume
2444826,1,0,,,pause
2444992,1,0,,,resume
2444992,1,0,,,pause
2446497,0,0,,,resume
2446984,1,0,,,resume
2447565,2,0,,,pause
2447565,2,0,,,resume
2447720,2,0,,,pause
2447803,2,0,,,resume
2447803,2,0,,,pause
2447803,2,0,,,resume
2447886,2,0,,,pause
2447969,2,0,,,resume
2447969,2,0,,,pause
2448135,3,0,,,pause
2448146,2,0,,,resume
2448146,2,0,,,pause
2448229,3,0,,,resume
2448312,3,0,,,pause
2448395,3,0,,,resume
2448395,3,0,,,pause
2448395,3,0,,,resume
2448467,3,0,,,pause
2448561,3,0,,,resume
2448561,3,0,,,pause
2448727,3,0,,,resume
2448727,3,0,,,pause
2449900,2,0,,,resume
2450315,3,0,,,resume
2452047,0,0,,,pause
2452047,0,0,,,resume
2452202,1,0,,,pause
2452296,1,0,,,resume
2452296,0,0,,,pause
2452296,0,0,,,resume
2452379,0,0,,,pause
2452462,1,0,,,pause
2452462,0,0,,,resume
2452462,0,0,,,pause
2452462,1,0,,,resume
2452534,1,0,,,pause
2452545,0,0,,,resume
2452545,0,0,,,pause
2452545,0,0,,,resume
2452628,1,0,,,resume
2452628,0,0,,,pause
2452628,1,0,,,pause
2452711,1,0,,,resume
2452711,1,0,,,pause
2452711,1,0,,,resume
2452794,1,0,,,pause
2452866,0,0,,,resume
2452949,0,0,,,pause
2453043,1,0,,,resume
2453043,1,0,,,pause
2454537,0,0,,,resume
2454703,1,0,,,resume
2455201,2,0,,,pause
2455201,2,0,,,resume
2455367,2,0,,,pause
2455378,2,0,,,resume
2455450,3,0,,,pause
2455450,3,0,,,resume
2455533,2,0,,,pause
2455533,2,0,,,resume
2455533,2,0,,,pause
2455616,3,0,,,pause
2455616,2,0,,,resume
2455616,2,0,,,pause
2455627,3,0,,,resume
2455699,3,0,,,pause
2455699,3,0,,,resume
2455782,2,0,,,resume
2455782,3,0,,,pause
2455782,2,0,,,pause
2455865,3,0,,,resume
2455865,3,0,,,pause
2456031,3,0,,,resume
2456031,3,0,,,pause
2457702,2,0,,,resume
2457951,3,0,,,resume
2459755,0,0,,,pause
2459755,0,0,,,resume
2459838,0,0,,,pause
2459921,0,0,,,resume
2459921,0,0,,,pause
2460004,0,0,,,resume
2460004,0,0,,,pause
2460098,0,0,,,resume
2460098,0,0,,,pause
2460264,0,0,,,resume
2460264,0,0,,,pause
2460419,1,0,,,pause
2460502,1,0,,,resume
2460596,1,0,,,pause
2460679,1,0,,,resume
2460679,1,0,,,pause
2460679,1,0,,,resume
2460762,1,0,,,pause
2460773,1,0,,,resume
2460834,1,0,,,pause
2461011,1,0,,,resume
2461011,1,0,,,pause
2462068,0,0,,,resume
2462765,1,0,,,resume
2463003,2,0,,,pause
2463003,2,0,,,resume
2463169,2,0,,,pause
2463169,2,0,,,resume
2463252,2,0,,,pause
2463335,2,0,,,resume
2463335,2,0,,,pause
2463418,3,0,,,pause
2463418,2,0,,,resume
2463418,2,0,,,pause
2463418,2,0,,,resume
2463501,3,0,,,resume
2463501,2,0,,,pause
2463667,3,0,,,pause
2463667,3,0,,,resume
2463750,2,0,,,resume
2463750,3,0,,,pause
2463750,2,0,,,pause
2463833,3,0,,,resume
2463833,3,0,,,pause
2463916,3,0,,,resume
2463916,3,0,,,pause
2463916,3,0,,,resume
2463999,3,0,,,pause
2464248,3,0,,,resume
2464248,3,0,,,pause
2465410,2,0,,,resume
2465908,3,0,,,resume
2467651,0,0,,,pause
2467651,0,0,,,resume
2467817,1,0,,,pause
2467817,1,0,,,resume
2467900,0,0,,,pause
2467900,0,0,,,resume
2467983,0,0,,,pause
2468066,1,0,,,pause
2468066,0,0,,,resume
2468066,0,0,,,pause
2468149,1,0,,,resume
2468149,0,0,,,resume
2468149,1,0,,,pause
2468149,0,0,,,pause
2468149,0,0,,,resume
2468232,1,0,,,resume
2468232,0,0,,,pause
2468232,1,0,,,pause
2468315,1,0,,,resume
2468315,1,0,,,pause
2468315,1,0,,,resume
2468448,1,0,,,pause
2468481,0,0,,,resume
2468481,0,0,,,pause
2468647,1,0,,,resume
2468647,1,0,,,pause
2470307,1,0,,,resume
2470390,0,0,,,resume
2470805,2,0,,,pause
2470805,2,0,,,resume
2470960,2,0,,,pause
2471043,2,0,,,resume
2471043,2,0,,,pause
2471137,2,0,,,resume
2471137,2,0,,,pause
2471220,2,0,,,resume
2471220,2,0,,,pause
2471314,2,0,,,resume
2471375,3,0,,,pause
2471375,3,0,,,resume
2471458,2,0,,,pause
2471552,3,0,,,pause
2471635,3,0,,,resume
2471635,3,0,,,pause
2471635,3,0,,,resume
2471718,3,0,,,pause
2471729,3,0,,,resume
2471790,3,0,,,pause
2471956,3,0,,,resume
2471956,3,0,,,pause
2473378,2,0,,,resume
2473721,3,0,,,resume
2475691,1,0,,,pause
2475774,1,0,,,resume
2475868,1,0,,,pause
2475940,0,0,,,pause
2475951,1,0,,,resume
2475951,1,0,,,pause
2475951,1,0,,,resume
2476023,0,0,,,resume
2476034,1,0,,,pause
2476045,1,0,,,resume
2476106,1,0,,,pause
2476106,0,0,,,pause
2476189,0,0,,,resume
2476189,0,0,,,pause
2476272,0,0,,,resume
2476272,0,0,,,pause
2476283,1,0,,,resume
2476283,1,0,,,pause
2476366,0,0,,,resume
2476366,0,0,,,pause
2476532,0,0,,,resume
2476532,0,0,,,pause
2478098,1,0,,,resume
2478120,0,0,,,resume
2478856,2,0,,,pause
2478856,2,0,,,resume
2479022,3,0,,,pause
2479022,3,0,,,resume
2479105,2,0,,,pause
2479105,2,0,,,resume
2479177,2,0,,,pause
2479271,2,0,,,resume
2479271,3,0,,,pause
2479271,2,0,,,pause
2479271,3,0,,,resume
2479354,2,0,,,resume
2479354,2,0,,,pause
2479354,2,0,,,resume
2479426,3,0,,,pause
2479426,3,0,,,resume
2479437,2,0,,,pause
2479509,3,0,,,pause
2479509,3,0,,,resume
2479592,3,0,,,pause
2479592,3,0,,,resume
2479675,3,0,,,pause
2479686,2,0,,,resume
2479686,2,0,,,pause
2479852,3,0,,,resume
2479852,3,0,,,pause
2481346,2,0,,,resume
2481844,3,0,,,resume
2483255,0,0,,,pause
2483255,0,0,,,resume
2483421,1,0,,,pause
2483421,1,0,,,resume
2483565,0,0,,,pause
2483565,0,0,,,resume
2483587,0,0,,,pause
2483670,1,0,,,pause
2483670,0,0,,,resume
2483670,0,0,,,pause
2483753,1,0,,,resume
2483753,0,0,,,resume
2483753,1,0,,,pause
2483753,0,0,,,pause
2483753,0,0,,,resume
2483836,1,0,,,resume
2483836,0,0,,,pause
2483836,1,0,,,pause
2483919,1,0,,,resume
2483919,1,0,,,pause
2483919,1,0,,,resume
2483980,1,0,,,pause
2484063,0,0,,,resume
2484085,0,0,,,pause
2484251,1,0,,,resume
2484251,1,0,,,pause
2485673,0,0,,,resume
2485911,1,0,,,resume
2486741,2,0,,,pause
2486741,2,0,,,resume
2486896,2,0,,,pause
2486979,2,0,,,resume
2486979,2,0,,,pause
2487073,2,0,,,resume
2487073,2,0,,,pause
2487156,2,0,,,resume
2487156,2,0,,,pause
2487250,2,0,,,resume
2487311,3,0,,,pause
2487311,3,0,,,resume
2487394,2,0,,,pause
2487488,3,0,,,pause
2487571,3,0,,,resume
2487571,3,0,,,pause
2487571,3,0,,,resume
2487654,3,0,,,pause
2487665,3,0,,,resume
2487726,3,0,,,pause
2487892,3,0,,,resume
2487892,3,0,,,pause
2489314,2,0,,,resume
2489657,3,0,,,resume
2490631,0,0,,,pause
2490631,0,0,,,resume
2490797,0,0,,,pause
2490797,0,0,,,resume
2490880,0,0,,,pause
2490880,0,0,,,resume
2490891,0,0,,,pause
2490974,0,0,,,resume
2490974,0,0,,,pause
2491140,0,0,,,resume
2491140,0,0,,,pause
2491306,1,0,,,pause
2491306,1,0,,,resume
2491472,1,0,,,pause
2491555,1,0,,,resume
2491555,1,0,,,pause
2491555,1,0,,,resume
2491638,1,0,,,pause
2491649,1,0,,,resume
2491710,1,0,,,pause
2491887,1,0,,,resume
2491887,1,0,,,pause
2493060,0,0,,,resume
2493713,1,0,,,resume
2494709,3,0,,,pause
2494709,3,0,,,resume
2494875,3,0,,,pause
2494886,3,0,,,resume
2494958,3,0,,,pause
2494958,3,0,,,resume
2495041,3,0,,,pause
2495124,3,0,,,resume
2495124,3,0,,,pause
2495218,3,0,,,resume
2495290,2,0,,,pause
2495290,2,0,,,resume
2495362,3,0,,,pause
2495445,2,0,,,pause
2495539,2,0,,,resume
2495539,2,0,,,pause
2495539,2,0,,,resume
2495622,2,0,,,pause
2495705,2,0,,,resume
2495705,2,0,,,pause
2495871,2,0,,,resume
2495871,2,0,,,pause
2497271,3,0,,,resume
2497697,2,0,,,resume
2498599,0,0,,,pause
2498599,0,0,,,resume
2498848,0,0,,,pause
2498848,0,0,,,resume
2498859,0,0,,,pause
2498942,0,0,,,resume
2498942,0,0,,,pause
2499014,1,0,,,pause
2499025,0,0,,,resume
2499025,0,0,,,pause
2499025,0,0,,,resume
2499108,1,0,,,resume
2499108,0,0,,,pause
2499274,1,0,,,pause
2499274,1,0,,,resume
2499357,0,0,,,resume
2499357,1,0,,,pause
2499357,0,0,,,pause
2499440,1,0,,,resume
2499440,1,0,,,pause
2499523,1,0,,,resume
2499523,1,0,,,pause
2499523,1,0,,,resume
2499606,1,0,,,pause
2499855,1,0,,,resume
2499855,1,0,,,pause
2501017,0,0,,,resume
2501515,1,0,,,resume
2502926,3,0,,,pause
2502926,3,0,,,resume
2503070,2,0,,,pause
2503070,2,0,,,resume
2503081,3,0,,,pause
2503164,3,0,,,resume
2503164,3,0,,,pause
2503175,2,0,,,pause
2503258,3,0,,,resume
2503258,2,0,,,resume
2503258,3,0,,,pause
2503258,2,0,,,pause
2503258,2,0,,,resume
2503341,3,0,,,resume
2503341,2,0,,,pause
2503341,3,0,,,pause
2503352,2,0,,,resume
2503435,3,0,,,resume
2503485,3,0,,,pause
2503485,2,0,,,pause
2503568,2,0,,,resume
2503579,2,0,,,pause
2505261,3,0,,,resume
2505510,2,0,,,resume
2506412,0,0,,,pause
2506412,0,0,,,resume
2506567,0,0,,,pause
2506650,0,0,,,resume
2506650,0,0,,,pause
2506650,0,0,,,resume
2506733,0,0,,,pause
2506816,0,0,,,resume
2506816,0,0,,,pause
2506982,1,0,,,pause
2506993,0,0,,,resume
2506993,0,0,,,pause
2507076,1,0,,,resume
2507159,1,0,,,pause
2507242,1,0,,,resume
2507242,1,0,,,pause
2507242,1,0,,,resume
2507314,1,0,,,pause
2507408,1,0,,,resume
2507408,1,0,,,pause
2507574,1,0,,,resume
2507574,1,0,,,pause
2508747,0,0,,,resume
2509162,1,0,,,resume
2510562,3,0,,,pause
2510562,3,0,,,resume
2510811,3,0,,,pause
2510811,3,0,,,resume
2510811,3,0,,,pause
2510977,2,0,,,pause
2510977,3,0,,,resume
2510977,3,0,,,pause
2511060,2,0,,,resume
2511143,3,0,,,resume
2511143,2,0,,,pause
2511143,3,0,,,pause
2511154,2,0,,,resume
2511226,2,0,,,pause
2511226,2,0,,,resume
2511309,2,0,,,pause
2511392,2,0,,,resume
2511392,2,0,,,pause
2511486,2,0,,,resume
2511558,2,0,,,pause
2512969,3,0,,,resume
2513384,2,0,,,resume
2514048,0,0,,,pause
2514048,0,0,,,resume
2514214,0,0,,,pause
2514297,1,0,,,pause
2514297,0,0,,,resume
2514297,0,0,,,pause
2514297,0,0,,,resume
2514380,1,0,,,resume
2514380,0,0,,,pause
2514391,0,0,,,resume
2514463,0,0,,,pause
2514463,1,0,,,pause
2514546,1,0,,,resume
2514546,1,0,,,pause
2514546,1,0,,,resume
2514629,0,0,,,resume
2514629,1,0,,,pause
2514629,0,0,,,pause
2514712,1,0,,,resume
2514712,1,0,,,pause
2514878,1,0,,,resume
2514878,1,0,,,pause
2516444,0,0,,,resume
2516466,1,0,,,resume
2518281,3,0,,,pause
2518281,3,0,,,resume
2518447,3,0,,,pause
2518530,3,0,,,resume
2518530,3,0,,,pause
2518530,3,0,,,resume
2518613,3,0,,,pause
2518624,3,0,,,resume
2518768,3,0,,,pause
2518851,3,0,,,resume
2518851,3,0,,,pause
2519183,2,0,,,pause
2519277,2,0,,,resume
2519360,2,0,,,pause
2519443,2,0,,,resume
2519443,2,0,,,pause
2519443,2,0,,,resume
2519515,2,0,,,pause
2519598,2,0,,,resume
2519598,2,0,,,pause
2519764,2,0,,,resume
2519764,2,0,,,pause
2520854,3,0,,,resume
2521435,2,0,,,resume
2521745,0,0,,,pause
2521850,0,0,,,resume
2521850,1,0,,,pause
2521850,1,0,,,resume
2521933,0,0,,,pause
2522016,1,0,,,pause
2522016,0,0,,,resume
2522016,0,0,,,pause
2522016,0,0,,,resume
2522077,0,0,,,pause
2522099,1,0,,,resume
2522099,1,0,,,pause
2522099,1,0,,,resume
2522182,0,0,,,resume
2522182,1,0,,,pause
2522182,0,0,,,pause
2522193,1,0,,,resume
2522326,1,0,,,pause
2522348,0,0,,,resume
2522348,0,0,,,pause
2522409,1,0,,,resume
2522492,1,0,,,pause
2523936,0,0,,,resume
2524423,1,0,,,resume
2526570,2,0,,,pause
2526653,2,0,,,resume
2526747,2,0,,,pause
2526830,2,0,,,resume
2526830,2,0,,,pause
2526830,2,0,,,resume
2526902,3,0,,,pause
2526902,3,0,,,resume
2526913,2,0,,,pause
2526924,2,0,,,resume
2526985,2,0,,,pause
2526985,3,0,,,pause
2527068,3,0,,,resume
2527068,3,0,,,pause
2527151,3,0,,,resume
2527151,3,0,,,pause
2527162,2,0,,,resume
2527162,2,0,,,pause
2527245,3,0,,,resume
2527245,3,0,,,pause
2527411,3,0,,,resume
2527411,3,0,,,pause
2528916,2,0,,,resume
2529071,0,0,,,pause
2529071,0,0,,,resume
2529237,3,0,,,resume
2529320,0,0,,,pause
2529320,0,0,,,resume
2529475,0,0,,,pause
2529475,0,0,,,resume
2529558,0,0,,,pause
2529558,0,0,,,resume
2529641,0,0,,,pause
2529641,0,0,,,resume
2529724,0,0,,,pause
2529901,0,0,,,resume
2529901,1,0,,,pause
2529901,0,0,,,pause
2529984,1,0,,,resume
2530150,1,0,,,pause
2530150,1,0,,,resume
2530222,1,0,,,pause
2530316,1,0,,,resume
2530316,1,0,,,pause
2530399,1,0,,,resume
2530399,1,0,,,pause
2530399,1,0,,,resume
2530482,1,0,,,pause
2530731,1,0,,,resume
2530731,1,0,,,pause
2531893,0,0,,,resume
2532391,1,0,,,resume
2534466,2,0,,,pause
2534466,2,0,,,resume
2534549,3,0,,,pause
2534549,3,0,,,resume
2534632,2,0,,,pause
2534704,3,0,,,pause
2534715,2,0,,,resume
2534715,2,0,,,pause
2534715,2,0,,,resume
2534798,3,0,,,resume
2534798,3,0,,,pause
2534798,3,0,,,resume
2534870,2,0,,,pause
2534870,2,0,,,resume
2534881,3,0,,,pause
2534953,2,0,,,pause
2534964,3,0,,,resume
2534964,3,0,,,pause
2535047,2,0,,,resume
2535047,2,0,,,pause
2535130,3,0,,,resume
2535130,3,0,,,pause
2536956,3,0,,,resume
2537039,2,0,,,resume
2537609,0,0,,,pause
2537692,0,0,,,resume
2537786,0,0,,,pause
2537858,1,0,,,pause
2537869,0,0,,,resume
2537869,0,0,,,pause
2537869,0,0,,,resume
2537941,1,0,,,resume
2537952,0,0,,,pause
2537963,0,0,,,resume
2538024,0,0,,,pause
2538024,1,0,,,pause
2538107,1,0,,,resume
2538107,1,0,,,pause
2538190,1,0,,,resume
2538190,1,0,,,pause
2538201,0,0,,,resume
2538201,0,0,,,pause
2538284,1,0,,,resume
2538284,1,0,,,pause
2538450,1,0,,,resume
2538450,1,0,,,pause
2540016,0,0,,,resume
2540038,1,0,,,resume
2542517,2,0,,,pause
2542517,2,0,,,resume
2542683,2,0,,,pause
2542694,2,0,,,resume
2542755,2,0,,,pause
2542766,3,0,,,pause
2542766,3,0,,,resume
2542838,2,0,,,resume
2542838,2,0,,,pause
2542921,3,0,,,pause
2542921,2,0,,,resume
2542921,2,0,,,pause
2543015,3,0,,,resume
2543015,3,0,,,pause
2543015,3,0,,,resume
2543087,2,0,,,resume
2543087,2,0,,,pause
2543098,3,0,,,pause
2543181,3,0,,,resume
2543181,3,0,,,pause
2543336,3,0,,,resume
2543336,3,0,,,pause
2544924,2,0,,,resume
2545101,3,0,,,resume
2545173,1,0,,,pause
2545173,1,0,,,resume
2545339,1,0,,,pause
2545422,1,0,,,resume
