sw_id,port_id,q_id,max_qlen_bytes
8,0,3,162228
8,1,3,307548
8,2,3,236904
8,3,3,286908
9,0,3,311640
9,1,3,145680
9,2,3,457380
9,3,3,444744
10,0,3,4152
10,1,3,4152
11,0,3,4152
11,1,3,4152
