sw_id,port_id,peer_id,peer_kind,rate_gbps,data_bytes,ctrl_bytes,data_pkts,first_ns,last_ns,busy_ns,util_run,util_active
4,0,0,host,100.000,3265265664,5898240,786432,1032,349512296,261221253.1,0.7472,0.7474
4,1,1,host,100.000,3265265664,5898240,786432,1032,349595305,261221253.1,0.7472,0.7472
4,2,6,switch,50.000,2176843776,3932160,524288,1364,349466592,348295004.2,0.9963,0.9966
4,3,7,switch,50.000,2176843776,3932160,524288,1696,349449293,348295004.2,0.9963,0.9967
5,0,2,host,100.000,3265265664,5898240,786432,1364,349453017,261221253.1,0.7472,0.7475
5,1,3,host,100.000,3265265664,5898240,786432,1364,349469320,261221253.1,0.7472,0.7475
5,2,6,switch,50.000,2176843776,5898240,524288,1032,349592577,348295004.2,0.9963,0.9963
5,3,7,switch,50.000,2176843776,1966080,524288,1696,349509568,348295004.2,0.9963,0.9965
6,0,4,switch,50.000,2176843776,5898240,524288,2396,349593941,348295004.2,0.9963,0.9963
6,1,5,switch,50.000,2176843776,3932160,524288,2728,349467956,348295004.2,0.9963,0.9966
7,0,4,switch,50.000,2176843776,1966080,524288,3060,349510932,348295004.2,0.9963,0.9965
7,1,5,switch,50.000,2176843776,3932160,524288,3060,349450657,348295004.2,0.9963,0.9967
