sw_id,port_id,peer_id,peer_kind,rate_gbps,data_bytes,ctrl_bytes,data_pkts,first_ns,last_ns,busy_ns,util_run,util_active
4,0,0,host,100.000,12548,300,5,1031,3943,1003.8,0.2175,0.3225
4,1,1,host,100.000,12548,300,5,1031,4615,1003.8,0.2175,0.2652
4,2,6,switch,50.000,10500,240,5,1199,2543,1680.0,0.3640,1.0000
4,3,7,switch,50.000,6300,240,3,1199,1871,1008.0,0.2184,1.0000
5,0,2,host,100.000,12548,300,5,1367,4279,1003.8,0.2175,0.3225
5,1,3,host,100.000,12548,300,5,1367,4615,1003.8,0.2175,0.2911
5,2,6,switch,50.000,6300,360,3,868,1540,1008.0,0.2184,1.0000
5,3,7,switch,50.000,10500,120,5,1036,2543,1680.0,0.3640,0.9116
6,0,4,switch,50.000,6300,360,3,1904,2576,1008.0,0.2184,1.0000
6,1,5,switch,50.000,10500,240,5,2235,3579,1680.0,0.3640,1.0000
7,0,4,switch,50.000,10500,120,5,2072,3579,1680.0,0.3640,0.9116
7,1,5,switch,50.000,6300,240,3,2235,2907,1008.0,0.2184,1.0000
