sw_id,port_id,q_id,max_qlen_bytes
8,0,3,58308
8,1,3,54156
8,2,3,87252
8,3,3,95496
9,0,3,145380
9,1,3,58128
9,2,3,91464
9,3,3,108072
10,0,3,4152
10,1,3,4152
11,0,3,4152
11,1,3,4152
