sw_id,port_id,peer_id,peer_kind,rate_gbps,data_bytes,ctrl_bytes,data_pkts,first_ns,last_ns,busy_ns,util_run,util_active
4,0,0,host,100.000,204079104,368640,49152,1032,22055809,16326328.3,0.7395,0.7403
4,1,1,host,100.000,204079104,368640,49152,1032,22050121,16326328.3,0.7395,0.7404
4,2,6,switch,50.000,136052736,245760,32768,1364,22075579,21768437.8,0.9860,0.9861
4,3,7,switch,50.000,136052736,245760,32768,1696,22069541,21768437.8,0.9860,0.9864
5,0,2,host,100.000,204079104,368640,49152,1364,22074673,16326328.3,0.7395,0.7396
5,1,3,host,100.000,204079104,368640,49152,1364,22078307,16326328.3,0.7395,0.7395
5,2,6,switch,50.000,136052736,368640,32768,1032,22052749,21768437.8,0.9860,0.9871
5,3,7,switch,50.000,136052736,122880,32768,1696,22053081,21768437.8,0.9860,0.9871
6,0,4,switch,50.000,136052736,368640,32768,2396,22054113,21768437.8,0.9860,0.9871
6,1,5,switch,50.000,136052736,245760,32768,2728,22076943,21768437.8,0.9860,0.9861
7,0,4,switch,50.000,136052736,122880,32768,3060,22054445,21768437.8,0.9860,0.9871
7,1,5,switch,50.000,136052736,245760,32768,3060,22070905,21768437.8,0.9860,0.9864
