sw_id,port_id,peer_id,peer_kind,rate_gbps,data_bytes,ctrl_bytes,data_pkts,first_ns,last_ns,busy_ns,util_run,util_active
8,0,12,host,100.000,816317568,1477440,196632,1898,91014471,65305405.4,0.7175,0.7175
8,1,13,host,100.000,816317568,1477440,196632,2064,91002446,65305405.4,0.7175,0.7176
8,2,10,switch,50.000,544211712,1149120,131088,3226,91006271,87073873.9,0.9567,0.9568
8,3,11,switch,50.000,544211712,820800,131088,4554,90995500,87073873.9,0.9567,0.9569
9,0,14,host,100.000,816317568,1477440,196632,4554,91008780,65305405.4,0.7175,0.7176
9,1,15,host,100.000,816317568,1477440,196632,4554,91001232,65305405.4,0.7175,0.7177
9,2,10,switch,50.000,544211712,1087560,131088,1898,91011962,87073873.9,0.9567,0.9567
9,3,11,switch,50.000,544211712,882360,131088,3558,90999937,87073873.9,0.9567,0.9569
10,0,8,switch,50.000,544211712,1087560,131088,3262,91013326,87073873.9,0.9567,0.9567
10,1,9,switch,50.000,544211712,1149120,131088,4590,91007635,87073873.9,0.9567,0.9568
11,0,8,switch,50.000,544211712,882360,131088,4922,91001301,87073873.9,0.9567,0.9569
11,1,9,switch,50.000,544211712,820800,131088,5918,90996864,87073873.9,0.9567,0.9569
