sw_id,port_id,q_id,max_qlen_bytes
8,0,3,91436
8,1,3,203492
8,2,3,41600
8,3,3,162012
9,0,3,4508
9,2,3,132976
9,3,3,49836
10,0,3,4148
10,1,3,4148
11,0,3,4148
11,1,3,4148
