sw_id,port_id,peer_id,peer_kind,rate_gbps,data_bytes,ctrl_bytes,data_pkts,first_ns,last_ns,busy_ns,util_run,util_active
4,0,0,host,100.000,203882496,368640,49152,1031,29699495,16310599.7,0.5492,0.5492
4,1,1,host,100.000,203882496,368640,49152,1031,27353626,16310599.7,0.5492,0.5963
4,2,6,switch,50.000,169902080,245760,40960,1362,27278374,27184332.8,0.9153,0.9966
4,3,7,switch,50.000,101941248,245760,24576,1362,23117674,16310599.7,0.5492,0.7056
5,0,2,host,100.000,203882496,368640,49152,1693,27115136,16310599.7,0.5492,0.6016
5,1,3,host,100.000,203882496,368640,49152,1693,27281100,16310599.7,0.5492,0.5979
5,2,6,switch,50.000,101941248,368640,24576,1031,27350900,16310599.7,0.5492,0.5964
5,3,7,switch,50.000,169902080,122880,40960,1362,29696769,27184332.8,0.9153,0.9154
6,0,4,switch,50.000,101941248,368640,24576,2394,27352263,16310599.7,0.5492,0.5964
6,1,5,switch,50.000,169902080,245760,40960,2725,27279737,27184332.8,0.9153,0.9966
7,0,4,switch,50.000,169902080,122880,40960,2725,29698132,27184332.8,0.9153,0.9154
7,1,5,switch,50.000,101941248,245760,24576,2725,23119037,16310599.7,0.5492,0.7056
