sw_id,port_id,peer_id,peer_kind,rate_gbps,data_bytes,ctrl_bytes,data_pkts,first_ns,last_ns,busy_ns,util_run,util_active
8,0,12,host,100.000,815531040,1477440,196632,1896,96018240,65242483.2,0.6795,0.6795
8,1,13,host,100.000,815531040,1477440,196632,2061,92359517,65242483.2,0.6795,0.7064
8,2,10,switch,50.000,588994640,1149120,142012,3220,96004733,94239142.4,0.9815,0.9816
8,3,11,switch,50.000,498380080,820800,120164,3385,90676927,79740812.8,0.8305,0.8794
9,0,14,host,100.000,815531040,1477440,196632,4544,96007240,65242483.2,0.6795,0.6796
9,1,15,host,100.000,815531040,1477440,196632,4544,94039009,65242483.2,0.6795,0.6938
9,2,10,switch,50.000,577667820,1087560,139281,1896,96015733,92426851.2,0.9626,0.9626
9,3,11,switch,50.000,509706900,882360,122895,2227,83146872,81553104.0,0.8494,0.9809
10,0,8,switch,50.000,577667820,1087560,139281,3259,96017096,92426851.2,0.9626,0.9626
10,1,9,switch,50.000,588994640,1149120,142012,4583,96006096,94239142.4,0.9815,0.9816
11,0,8,switch,50.000,509706900,882360,122895,3590,83148235,81553104.0,0.8494,0.9809
11,1,9,switch,50.000,498380080,820800,120164,4748,90678290,79740812.8,0.8305,0.8794
