sw_id,port_id,q_id,max_qlen_bytes
8,0,3,149772
8,1,3,291120
8,2,3,336552
8,3,3,365736
9,0,3,332580
9,1,3,157776
9,2,3,449196
9,3,3,436320
10,0,3,4152
10,1,3,4152
11,0,3,4152
11,1,3,4152
