sw_id,port_id,q_id,max_qlen_bytes
8,0,3,4148
8,1,3,8296
8,2,3,4148
8,3,3,16592
9,0,3,4148
9,2,3,12444
9,3,3,4148
10,0,3,4148
10,1,3,4148
11,0,3,4148
11,1,3,4148
