sw_id,port_id,peer_id,peer_kind,rate_gbps,data_bytes,ctrl_bytes,data_pkts,first_ns,last_ns,busy_ns,util_run,util_active
8,0,12,host,100.000,815531040,1477440,196632,1896,98176341,65242483.2,0.6645,0.6646
8,1,13,host,100.000,815531040,1477440,196632,2061,91068009,65242483.2,0.6645,0.7164
8,2,10,switch,50.000,588994640,1149120,142012,3220,97316323,94239142.4,0.9599,0.9684
8,3,11,switch,50.000,498380080,820800,120164,3385,90447504,79740812.8,0.8122,0.8817
9,0,14,host,100.000,815531040,1477440,196632,4544,97318611,65242483.2,0.6645,0.6704
9,1,15,host,100.000,815531040,1477440,196632,4544,94337267,65242483.2,0.6645,0.6916
9,2,10,switch,50.000,577667820,1087560,139281,1896,98174053,92426851.2,0.9414,0.9415
9,3,11,switch,50.000,509706900,882360,122895,2227,96214420,81553104.0,0.8307,0.8476
10,0,8,switch,50.000,577667820,1087560,139281,3259,98175197,92426851.2,0.9414,0.9415
10,1,9,switch,50.000,588994640,1149120,142012,4583,97317467,94239142.4,0.9599,0.9684
11,0,8,switch,50.000,509706900,882360,122895,3590,96215564,81553104.0,0.8307,0.8476
11,1,9,switch,50.000,498380080,820800,120164,4748,90448648,79740812.8,0.8122,0.8817
