time_ns,sw_id,port_id,q_id,qlen_bytes,op
3720,6,0,3,4148,enq
3720,6,0,3,0,deq
3757,4,0,3,4148,enq
3757,4,0,3,0,deq
4010,4,2,3,24888,enq
4010,4,3,3,8296,enq
4010,5,3,3,20740,enq
4010,5,3,3,24888,enq
4014,4,2,3,20740,deq
4014,4,3,3,4148,deq
4014,5,3,3,20740,deq
4051,6,1,3,4148,enq
4051,7,1,3,4148,enq
4051,7,0,3,4148,enq
4051,6,1,3,0,deq
4051,7,1,3,0,deq
4051,7,0,3,0,deq
4088,5,0,3,4148,enq
4088,5,0,3,0,deq
4088,5,0,3,4148,enq
4088,4,1,3,4148,enq
4088,4,1,3,0,deq
4341,4,1,3,4148,enq
4341,4,0,3,4148,enq
4341,4,0,3,0,deq
4341,5,2,3,8296,enq
4341,5,2,3,12444,enq
4346,5,2,3,8296,deq
4383,6,0,3,4148,enq
4383,6,0,3,0,deq
4419,5,0,3,0,deq
4419,4,1,3,0,deq
4420,4,0,3,4148,enq
4672,4,2,3,24888,enq
4672,4,3,3,8296,enq
4672,5,2,3,12444,enq
4672,5,3,3,24888,enq
4672,4,0,3,0,deq
4677,4,2,3,20740,deq
4677,4,3,3,4148,deq
4677,5,3,3,20740,deq
4714,6,1,3,4148,enq
4714,7,1,3,4148,enq
4714,7,0,3,4148,enq
4714,6,1,3,0,deq
4714,7,1,3,0,deq
4714,7,0,3,0,deq
4751,5,1,3,4148,enq
4751,5,1,3,0,deq
4751,5,0,3,4148,enq
4751,5,0,3,0,deq
4751,4,0,3,4148,enq
5003,4,2,3,24888,enq
5003,4,2,3,29036,enq
5003,5,1,3,4148,enq
5003,5,0,3,4148,enq
5003,4,0,3,0,deq
5009,5,2,3,8296,deq
5046,6,0,3,4148,enq
5046,6,0,3,0,deq
5082,5,1,3,0,deq
5082,5,0,3,0,deq
5083,4,1,3,4148,enq
5083,4,1,3,0,deq
5334,4,2,3,33184,enq
5334,4,3,3,8296,enq
5334,5,3,3,24888,enq
5334,5,3,3,29036,enq
5340,4,2,3,29036,deq
5340,4,3,3,4148,deq
5340,5,3,3,24888,deq
5377,6,1,3,4148,enq
5377,7,1,3,4148,enq
5377,7,0,3,4148,enq
5377,6,1,3,0,deq
5377,7,1,3,0,deq
5377,7,0,3,0,deq
5414,5,1,3,4148,enq
5414,5,1,3,0,deq
5414,5,1,3,4148,enq
5414,4,0,3,4148,enq
5414,4,0,3,0,deq
5665,4,2,3,33184,enq
5665,4,3,3,8296,enq
5665,5,3,3,29036,enq
5665,5,3,3,33184,enq
5672,5,2,3,4148,deq
5709,6,0,3,4148,enq
5709,6,0,3,0,deq
5745,5,1,3,0,deq
5746,4,0,3,4148,enq
5746,4,0,3,0,deq
5996,4,1,3,4148,enq
5996,4,1,3,0,deq
5996,4,0,3,4148,enq
5996,5,2,3,8296,enq
5996,5,2,3,12444,enq
6003,4,2,3,29036,deq
6003,4,3,3,4148,deq
6003,5,3,3,29036,deq
6040,6,1,3,4148,enq
6040,7,1,3,4148,enq
6040,7,0,3,4148,enq
6040,6,1,3,0,deq
6040,7,1,3,0,deq
6040,7,0,3,0,deq
6077,5,0,3,4148,enq
6077,5,0,3,0,deq
6077,5,0,3,4148,enq
6077,4,1,3,4148,enq
6077,4,0,3,0,deq
6327,4,2,3,33184,enq
6327,4,3,3,8296,enq
6327,5,2,3,16592,enq
6327,5,3,3,33184,enq
6327,4,1,3,0,deq
6335,5,2,3,12444,deq
6372,6,0,3,4148,enq
6372,6,0,3,0,deq
6408,5,0,3,0,deq
6409,4,0,3,4148,enq
6409,4,0,3,0,deq
6658,4,2,3,37332,enq
6658,4,2,3,41480,enq
6658,5,1,3,4148,enq
6658,5,1,3,0,deq
6658,5,0,3,4148,enq
6666,4,2,3,37332,deq
6666,4,3,3,4148,deq
6666,5,3,3,29036,deq
6703,6,1,3,4148,enq
6703,7,1,3,4148,enq
6703,7,0,3,4148,enq
6703,6,1,3,0,deq
6703,7,1,3,0,deq
6703,7,0,3,0,deq
6739,5,0,3,0,deq
6740,5,1,3,4148,enq
6740,5,0,3,4148,enq
6740,4,1,3,4148,enq
6740,4,1,3,0,deq
6989,4,2,3,41480,enq
6989,4,3,3,8296,enq
6989,5,3,3,33184,enq
6989,5,3,3,37332,enq
6989,5,1,3,0,deq
6998,5,2,3,8296,deq
7035,6,0,3,4148,enq
7035,6,0,3,0,deq
7070,5,0,3,0,deq
7072,4,1,3,4148,enq
7072,4,1,3,0,deq
7320,4,2,3,45628,enq
7320,4,3,3,12444,enq
7320,5,3,3,41480,enq
7320,5,3,3,45628,enq
7329,4,2,3,41480,deq
7329,4,3,3,8296,deq
7329,5,3,3,41480,deq
7366,6,1,3,4148,enq
7366,7,1,3,4148,enq
7366,7,0,3,4148,enq
7366,6,1,3,0,deq
7366,7,1,3,0,deq
7366,7,0,3,0,deq
7403,5,0,3,4148,enq
7403,5,0,3,0,deq
7403,5,1,3,4148,enq
7403,5,1,3,0,deq
7403,4,1,3,4148,enq
7403,4,1,3,0,deq
7651,4,1,3,4148,enq
7651,4,0,3,4148,enq
7651,4,0,3,0,deq
7651,5,2,3,12444,enq
7651,5,2,3,16592,enq
7661,5,2,3,12444,deq
7698,6,0,3,4148,enq
7698,6,0,3,0,deq
7734,4,1,3,0,deq
7735,4,0,3,4148,enq
7982,4,2,3,45628,enq
7982,4,3,3,12444,enq
7982,5,2,3,16592,enq
7982,5,3,3,45628,enq
7982,4,0,3,0,deq
7992,4,2,3,41480,deq
7992,4,3,3,8296,deq
7992,5,3,3,41480,deq
8029,6,1,3,4148,enq
8029,7,1,3,4148,enq
8029,7,0,3,4148,enq
8029,6,1,3,0,deq
8029,7,1,3,0,deq
8029,7,0,3,0,deq
8066,5,1,3,4148,enq
8066,5,1,3,0,deq
8066,5,0,3,4148,enq
8066,5,0,3,0,deq
8066,4,0,3,4148,enq
8313,4,2,3,45628,enq
8313,4,2,3,49776,enq
8313,5,1,3,4148,enq
8313,5,0,3,4148,enq
8313,4,0,3,0,deq
8324,5,2,3,12444,deq
8361,6,0,3,4148,enq
8361,6,0,3,0,deq
8397,5,1,3,0,deq
8397,5,0,3,0,deq
8398,4,0,3,4148,enq
8644,4,2,3,53924,enq
8644,4,3,3,12444,enq
8644,5,3,3,45628,enq
8644,5,3,3,49776,enq
8644,4,0,3,0,deq
8655,4,2,3,49776,deq
8655,4,3,3,8296,deq
8655,5,3,3,45628,deq
8692,6,1,3,4148,enq
8692,7,1,3,4148,enq
8692,7,0,3,4148,enq
8692,6,1,3,0,deq
8692,7,1,3,0,deq
8692,7,0,3,0,deq
8729,5,1,3,4148,enq
8729,5,1,3,0,deq
8729,5,0,3,4148,enq
8729,5,0,3,0,deq
8729,4,0,3,4148,enq
8975,4,2,3,53924,enq
8975,4,3,3,12444,enq
8975,5,3,3,49776,enq
8975,5,3,3,53924,enq
8975,4,0,3,0,deq
8987,5,2,3,8296,deq
9024,6,0,3,4148,enq
9024,6,0,3,0,deq
9061,4,1,3,4148,enq
9061,4,1,3,0,deq
9306,4,1,3,4148,enq
9306,4,0,3,4148,enq
9306,5,2,3,12444,enq
9306,5,2,3,16592,enq
9306,4,0,3,0,deq
9318,4,2,3,49776,deq
9318,4,3,3,8296,deq
9318,5,3,3,49776,deq
9355,6,1,3,4148,enq
9355,7,1,3,4148,enq
9355,7,0,3,4148,enq
9355,6,1,3,0,deq
9355,7,1,3,0,deq
9355,7,0,3,0,deq
9392,5,0,3,4148,enq
9392,5,0,3,0,deq
9392,5,1,3,4148,enq
9392,5,1,3,0,deq
9392,4,1,3,8296,enq
9392,4,1,3,4148,deq
9637,4,2,3,53924,enq
9637,4,3,3,12444,enq
9637,5,2,3,20740,enq
9637,5,3,3,53924,enq
9650,5,2,3,16592,deq
9687,6,0,3,4148,enq
9687,6,0,3,0,deq
9723,4,1,3,0,deq
9724,4,0,3,4148,enq
9724,4,0,3,0,deq
9968,4,2,3,58072,enq
9968,4,2,3,62220,enq
9968,5,1,3,4148,enq
9968,5,1,3,0,deq
9968,5,0,3,4148,enq
9968,5,0,3,0,deq
9981,4,2,3,58072,deq
9981,4,3,3,8296,deq
9981,5,3,3,49776,deq
10018,6,1,3,4148,enq
10018,7,1,3,4148,enq
10018,7,0,3,4148,enq
10018,6,1,3,0,deq
10018,7,1,3,0,deq
10018,7,0,3,0,deq
10055,5,1,3,4148,enq
10055,5,0,3,4148,enq
10055,4,1,3,4148,enq
10055,4,1,3,0,deq
10299,4,2,3,62220,enq
10299,4,3,3,12444,enq
10299,5,3,3,53924,enq
10299,5,3,3,58072,enq
10299,5,1,3,0,deq
10299,5,0,3,0,deq
10313,5,2,3,12444,deq
10350,6,0,3,4148,enq
10350,6,0,3,0,deq
10387,4,0,3,4148,enq
10387,4,0,3,0,deq
10630,4,2,3,66368,enq
10630,4,3,3,16592,enq
10630,5,3,3,62220,enq
10630,5,3,3,66368,enq
10644,4,2,3,62220,deq
10644,4,3,3,12444,deq
10644,5,3,3,62220,deq
10681,6,1,3,4148,enq
10681,7,1,3,4148,enq
10681,7,0,3,4148,enq
10681,6,1,3,0,deq
10681,7,1,3,0,deq
10681,7,0,3,0,deq
10718,5,0,3,4148,enq
10718,5,0,3,0,deq
10718,5,0,3,4148,enq
10718,4,1,3,4148,enq
10718,4,1,3,0,deq
10961,4,1,3,4148,enq
10961,4,0,3,4148,enq
10961,4,0,3,0,deq
10961,5,2,3,16592,enq
10961,5,2,3,20740,enq
10976,5,2,3,16592,deq
11013,6,0,3,4148,enq
11013,6,0,3,0,deq
11049,5,0,3,0,deq
11049,4,1,3,0,deq
11050,4,1,3,4148,enq
11292,4,2,3,66368,enq
11292,4,3,3,16592,enq
11292,5,2,3,20740,enq
11292,5,3,3,66368,enq
11307,4,2,3,62220,deq
11307,4,3,3,12444,deq
11307,5,3,3,62220,deq
11344,6,1,3,4148,enq
11344,7,1,3,4148,enq
11344,7,0,3,4148,enq
11344,6,1,3,0,deq
11344,7,1,3,0,deq
11344,7,0,3,0,deq
11380,4,1,3,0,deq
11381,5,1,3,4148,enq
11381,5,1,3,0,deq
11381,5,1,3,4148,enq
11381,4,0,3,4148,enq
11381,4,0,3,0,deq
11623,4,2,3,66368,enq
11623,4,2,3,70516,enq
11623,5,1,3,8296,enq
11623,5,0,3,4148,enq
11623,5,0,3,0,deq
11639,5,2,3,16592,deq
11676,6,0,3,4148,enq
11676,6,0,3,0,deq
11712,5,1,3,4148,deq
11713,4,0,3,4148,enq
11713,4,0,3,0,deq
11954,4,2,3,74664,enq
11954,4,3,3,16592,enq
11954,5,3,3,66368,enq
11954,5,3,3,70516,enq
11970,4,2,3,70516,deq
11970,4,3,3,12444,deq
11970,5,3,3,66368,deq
12007,6,1,3,4148,enq
12007,7,1,3,4148,enq
12007,7,0,3,4148,enq
12007,6,1,3,0,deq
12007,7,1,3,0,deq
12007,7,0,3,0,deq
12043,5,1,3,0,deq
12044,5,1,3,4148,enq
12044,5,0,3,4148,enq
12044,5,0,3,0,deq
12044,4,0,3,4148,enq
12044,4,0,3,0,deq
12285,4,2,3,74664,enq
12285,4,3,3,16592,enq
12285,5,3,3,70516,enq
12285,5,3,3,74664,enq
12302,5,2,3,12444,deq
12339,6,0,3,4148,enq
12339,6,0,3,0,deq
12374,5,1,3,0,deq
12376,4,0,3,4148,enq
12376,4,0,3,0,deq
12616,4,1,3,4148,enq
12616,4,1,3,0,deq
12616,4,0,3,4148,enq
12616,5,2,3,16592,enq
12616,5,2,3,20740,enq
12633,4,2,3,70516,deq
12633,4,3,3,12444,deq
12633,5,3,3,70516,deq
12670,6,1,3,4148,enq
12670,7,1,3,4148,enq
12670,7,0,3,4148,enq
12670,6,1,3,0,deq
12670,7,1,3,0,deq
12670,7,0,3,0,deq
12707,5,0,3,4148,enq
12707,5,0,3,0,deq
12707,5,0,3,4148,enq
12707,4,1,3,4148,enq
12707,4,0,3,0,deq
12947,4,2,3,74664,enq
12947,4,3,3,16592,enq
12947,5,2,3,24888,enq
12947,5,3,3,74664,enq
12947,4,1,3,0,deq
12965,5,2,3,20740,deq
13002,6,0,3,4148,enq
13002,6,0,3,0,deq
13038,5,0,3,0,deq
13039,4,1,3,4148,enq
13278,4,2,3,78812,enq
13278,4,2,3,82960,enq
13278,5,1,3,4148,enq
13278,5,1,3,0,deq
13278,5,0,3,4148,enq
13278,4,1,3,0,deq
13296,4,2,3,78812,deq
13296,4,3,3,12444,deq
13296,5,3,3,70516,deq
13333,6,1,3,4148,enq
13333,7,1,3,4148,enq
13333,7,0,3,4148,enq
13333,6,1,3,0,deq
13333,7,1,3,0,deq
13333,7,0,3,0,deq
13369,5,0,3,0,deq
13370,5,1,3,4148,enq
13370,5,1,3,8296,enq
13370,4,1,3,4148,enq
13609,4,2,3,82960,enq
13609,4,3,3,16592,enq
13609,5,3,3,74664,enq
13609,5,3,3,78812,enq
13609,5,1,3,4148,deq
13609,4,1,3,0,deq
13628,5,2,3,16592,deq
13665,6,0,3,4148,enq
13665,6,0,3,0,deq
13702,4,0,3,4148,enq
13702,4,0,3,0,deq
13940,4,2,3,87108,enq
13940,4,3,3,20740,enq
13940,5,3,3,82960,enq
13940,5,3,3,87108,enq
13940,5,1,3,0,deq
13959,4,2,3,82960,deq
13959,4,3,3,16592,deq
13959,5,3,3,82960,deq
13996,6,1,3,4148,enq
13996,7,1,3,4148,enq
13996,7,0,3,4148,enq
13996,6,1,3,0,deq
13996,7,1,3,0,deq
13996,7,0,3,0,deq
14033,5,0,3,4148,enq
14033,5,0,3,0,deq
14033,5,0,3,4148,enq
14033,4,1,3,4148,enq
14033,4,1,3,0,deq
14271,4,1,3,4148,enq
14271,4,0,3,4148,enq
14271,4,0,3,0,deq
14271,5,2,3,20740,enq
14271,5,2,3,24888,enq
14291,5,2,3,20740,deq
14328,6,0,3,4148,enq
14328,6,0,3,0,deq
14364,5,0,3,0,deq
14364,4,1,3,0,deq
14365,4,0,3,4148,enq
14602,4,2,3,87108,enq
14602,4,3,3,20740,enq
14602,5,2,3,24888,enq
14602,5,3,3,87108,enq
14602,4,0,3,0,deq
14606,4,1,3,60,enq
14606,4,0,3,60,enq
14622,4,2,3,82960,deq
14622,4,3,3,16592,deq
14622,5,3,3,82960,deq
14659,6,1,3,4148,enq
14659,7,1,3,4148,enq
14659,7,0,3,4148,enq
14659,6,1,3,0,deq
14659,7,1,3,0,deq
14659,7,0,3,0,deq
14695,4,1,3,0,deq
14696,5,1,3,4148,enq
14696,5,1,3,0,deq
14696,5,0,3,4148,enq
14696,5,0,3,0,deq
14696,4,0,3,4208,enq
14933,5,1,3,4148,enq
14933,5,0,3,4148,enq
14933,4,0,3,4148,deq
14937,4,2,3,87108,enq
14937,4,2,3,91256,enq
14937,4,0,3,0,deq
14954,5,2,3,20740,deq
14991,6,0,3,4148,enq
14991,6,0,3,0,deq
15027,5,1,3,0,deq
15027,5,0,3,0,deq
15028,4,1,3,4148,enq
15028,4,1,3,0,deq
15264,5,3,3,87108,enq
15264,5,3,3,91256,enq
15268,4,2,3,95404,enq
15268,4,3,3,20740,enq
15268,5,1,3,60,enq
15268,5,0,3,60,enq
15285,4,2,3,91256,deq
15285,4,3,3,16592,deq
15285,5,3,3,87108,deq
15322,6,1,3,4148,enq
15322,7,1,3,4148,enq
15322,7,0,3,4148,enq
15322,6,1,3,0,deq
15322,7,1,3,0,deq
15322,7,0,3,0,deq
15358,5,1,3,0,deq
15358,5,0,3,0,deq
15359,5,1,3,4148,enq
15359,5,1,3,8296,enq
15359,4,0,3,4148,enq
15359,4,0,3,0,deq
15362,5,1,3,4148,deq
15599,4,2,3,95404,enq
15599,4,3,3,20740,enq
15599,5,3,3,91256,enq
15599,5,3,3,95404,enq
15617,5,2,3,16592,deq
15654,6,0,3,4148,enq
15654,6,0,3,0,deq
15691,4,0,3,4148,enq
15691,4,0,3,0,deq
15693,5,1,3,0,deq
15930,4,1,3,4148,enq
15930,4,1,3,0,deq
15930,4,0,3,4148,enq
15930,5,2,3,20740,enq
15930,5,2,3,24888,enq
15948,4,2,3,91256,deq
15948,4,3,3,16592,deq
15948,5,3,3,91256,deq
15985,6,1,3,4148,enq
15985,7,1,3,4148,enq
15985,7,0,3,4148,enq
15985,6,1,3,0,deq
15985,7,1,3,0,deq
15985,7,0,3,0,deq
16022,5,0,3,4148,enq
16022,5,0,3,0,deq
16022,5,0,3,4148,enq
16022,4,1,3,4148,enq
16022,4,0,3,0,deq
16261,4,2,3,95404,enq
16261,4,3,3,20740,enq
16261,5,2,3,29036,enq
16261,5,3,3,95404,enq
16261,4,1,3,0,deq
16280,5,2,3,24888,deq
16317,6,0,3,4148,enq
16317,6,0,3,0,deq
16353,5,0,3,0,deq
16354,4,0,3,4148,enq
16354,4,0,3,0,deq
16592,4,2,3,99552,enq
16592,4,2,3,103700,enq
16592,5,1,3,4148,enq
16592,5,1,3,0,deq
16592,5,0,3,4148,enq
16611,4,2,3,99552,deq
16611,4,3,3,16592,deq
16611,5,3,3,91256,deq
16648,6,1,3,4148,enq
16648,7,1,3,4148,enq
16648,7,0,3,4148,enq
16648,6,1,3,0,deq
16648,7,1,3,0,deq
16648,7,0,3,0,deq
16684,5,0,3,0,deq
16685,5,1,3,4148,enq
16685,5,0,3,4148,enq
16685,4,1,3,4148,enq
16685,4,1,3,0,deq
16923,4,2,3,103700,enq
16923,4,3,3,20740,enq
16923,5,3,3,95404,enq
16923,5,3,3,99552,enq
16923,5,1,3,0,deq
16943,5,2,3,20740,deq
16980,6,0,3,4148,enq
16980,6,0,3,0,deq
17015,5,0,3,0,deq
17017,4,1,3,4148,enq
17017,4,1,3,0,deq
17254,4,2,3,107848,enq
17254,4,3,3,24888,enq
17254,5,3,3,103700,enq
17254,5,3,3,107848,enq
17274,4,2,3,103700,deq
17274,4,3,3,20740,deq
17274,5,3,3,103700,deq
17311,6,1,3,4148,enq
17311,7,1,3,4148,enq
17311,7,0,3,4148,enq
17311,6,1,3,0,deq
17311,7,1,3,0,deq
17311,7,0,3,0,deq
17348,5,0,3,4148,enq
17348,5,0,3,0,deq
17348,5,1,3,4148,enq
17348,5,1,3,0,deq
17348,4,1,3,4148,enq
17348,4,1,3,0,deq
17585,4,1,3,4148,enq
17585,4,0,3,4148,enq
17585,4,0,3,0,deq
17585,5,2,3,24888,enq
17585,5,2,3,29036,enq
17606,5,2,3,24888,deq
17643,6,0,3,4148,enq
17643,6,0,3,0,deq
17679,4,1,3,0,deq
17680,4,0,3,4148,enq
17916,4,2,3,107848,enq
17916,4,3,3,24888,enq
17916,5,2,3,29036,enq
17916,5,3,3,107848,enq
17916,4,0,3,0,deq
17937,4,2,3,103700,deq
17937,4,3,3,20740,deq
17937,5,3,3,103700,deq
17974,6,1,3,4148,enq
17974,7,1,3,4148,enq
17974,7,0,3,4148,enq
17974,6,1,3,0,deq
17974,7,1,3,0,deq
17974,7,0,3,0,deq
18011,5,1,3,4148,enq
18011,5,1,3,0,deq
18011,5,0,3,4148,enq
18011,5,0,3,0,deq
18011,4,0,3,4148,enq
18247,4,2,3,107848,enq
18247,4,2,3,111996,enq
18247,5,1,3,4148,enq
18247,5,0,3,4148,enq
18247,4,0,3,0,deq
18269,5,2,3,24888,deq
18306,6,0,3,4148,enq
18306,6,0,3,0,deq
18342,5,1,3,0,deq
18342,5,0,3,0,deq
18343,4,0,3,4148,enq
18578,4,2,3,116144,enq
18578,4,3,3,24888,enq
18578,5,3,3,107848,enq
18578,5,3,3,111996,enq
18578,4,0,3,0,deq
18600,4,2,3,111996,deq
18600,4,3,3,20740,deq
18600,5,3,3,107848,deq
18637,6,1,3,4148,enq
18637,7,1,3,4148,enq
18637,7,0,3,4148,enq
18637,6,1,3,0,deq
18637,7,1,3,0,deq
18637,7,0,3,0,deq
18674,5,1,3,4148,enq
18674,5,1,3,0,deq
18674,5,0,3,4148,enq
18674,5,0,3,0,deq
18674,4,0,3,4148,enq
18909,4,2,3,116144,enq
18909,4,3,3,24888,enq
18909,5,3,3,111996,enq
18909,5,3,3,116144,enq
18909,4,0,3,0,deq
18932,5,2,3,20740,deq
18969,6,0,3,4148,enq
18969,6,0,3,0,deq
19006,4,1,3,4148,enq
19006,4,1,3,0,deq
19240,4,1,3,4148,enq
19240,4,0,3,4148,enq
19240,5,2,3,24888,enq
19240,5,2,3,29036,enq
19240,4,0,3,0,deq
19263,4,2,3,111996,deq
19263,4,3,3,20740,deq
19263,5,3,3,111996,deq
19300,6,1,3,4148,enq
19300,7,1,3,4148,enq
19300,7,0,3,4148,enq
19300,6,1,3,0,deq
19300,7,1,3,0,deq
19300,7,0,3,0,deq
19337,5,0,3,4148,enq
19337,5,0,3,0,deq
19337,5,1,3,4148,enq
19337,5,1,3,0,deq
19337,4,1,3,8296,enq
19337,4,1,3,4148,deq
19571,4,2,3,116144,enq
19571,4,3,3,24888,enq
19571,5,2,3,33184,enq
19571,5,3,3,116144,enq
19595,5,2,3,29036,deq
19632,6,0,3,4148,enq
19632,6,0,3,0,deq
19668,4,1,3,0,deq
19669,4,0,3,4148,enq
19669,4,0,3,0,deq
19902,4,2,3,120292,enq
19902,4,2,3,124440,enq
19902,5,1,3,4148,enq
19902,5,1,3,0,deq
19902,5,0,3,4148,enq
19902,5,0,3,0,deq
19906,4,2,3,124500,enq
19906,5,3,3,116204,enq
19926,4,2,3,120352,deq
19926,4,3,3,20740,deq
19926,5,3,3,112056,deq
19963,6,1,3,4148,enq
19963,7,1,3,4148,enq
19963,7,0,3,4148,enq
19963,6,1,3,0,deq
19963,7,1,3,0,deq
19963,7,0,3,0,deq
20000,5,1,3,4148,enq
20000,5,0,3,4148,enq
20000,4,1,3,4148,enq
20000,4,1,3,0,deq
20233,4,3,3,24888,enq
20233,5,3,3,116204,enq
20233,5,1,3,0,deq
20233,5,0,3,0,deq
20237,4,2,3,124500,enq
20237,5,3,3,120352,enq
20258,5,2,3,24888,deq
20295,6,0,3,4148,enq
20295,6,0,3,0,deq
20332,4,0,3,4148,enq
20332,4,0,3,0,deq
20564,4,3,3,29036,enq
20564,5,3,3,124500,enq
20568,4,2,3,128648,enq
20568,5,3,3,128648,enq
20572,4,3,3,29096,enq
20572,5,2,3,24948,enq
20589,4,2,3,124500,deq
20589,4,3,3,24948,deq
20589,5,3,3,124500,deq
20626,6,1,3,4148,enq
20626,7,1,3,4148,enq
20626,7,0,3,4148,enq
20626,6,1,3,0,deq
20626,7,1,3,0,deq
20626,7,0,3,0,deq
20663,5,0,3,4148,enq
20663,5,0,3,0,deq
20663,5,0,3,4148,enq
20663,4,1,3,4148,enq
20663,4,1,3,0,deq
20895,4,0,3,4148,enq
20895,4,0,3,0,deq
20895,5,0,3,8296,enq
20899,4,2,3,124560,enq
20903,4,1,3,4148,enq
20903,5,1,3,4148,enq
20903,5,1,3,0,deq
20921,5,2,3,20800,deq
20958,6,0,3,4148,enq
20958,6,0,3,0,deq
20994,5,0,3,4148,deq
20994,4,1,3,0,deq
20995,4,1,3,4148,enq
21226,5,0,3,8296,enq
21230,4,0,3,4148,enq
21230,4,0,3,0,deq
21230,5,3,3,124560,enq
21234,4,1,3,8296,enq
21234,5,1,3,4148,enq
21234,5,1,3,0,deq
21252,4,2,3,120412,deq
21252,4,3,3,20800,deq
21252,5,3,3,120412,deq
21289,6,1,3,4148,enq
21289,7,1,3,4148,enq
21289,7,0,3,4148,enq
21289,6,1,3,0,deq
21289,7,1,3,0,deq
21289,7,0,3,0,deq
21325,5,0,3,4148,deq
21325,4,1,3,4148,deq
21326,5,1,3,4148,enq
21326,5,1,3,8296,enq
21326,4,0,3,4148,enq
21561,4,0,3,8296,enq
21561,5,0,3,8296,enq
21561,4,0,3,4148,deq
21565,4,1,3,8296,enq
21565,5,1,3,12444,enq
21565,5,1,3,8296,deq
21584,5,2,3,16652,deq
21621,6,0,3,4148,enq
21621,6,0,3,0,deq
21656,5,0,3,4148,deq
21656,4,1,3,4148,deq
21658,4,0,3,8296,enq
21892,4,0,3,12444,enq
21892,5,0,3,8296,enq
21892,4,0,3,8296,deq
21896,4,1,3,8296,enq
21896,5,1,3,12444,enq
21896,5,1,3,8296,deq
21915,4,2,3,116264,deq
21915,4,3,3,16652,deq
21915,5,3,3,116264,deq
21952,6,1,3,4148,enq
21952,7,1,3,4148,enq
21952,7,0,3,4148,enq
21952,6,1,3,0,deq
21952,7,1,3,0,deq
21952,7,0,3,0,deq
21987,5,0,3,4148,deq
21987,4,1,3,4148,deq
21989,5,1,3,12444,enq
21989,5,0,3,8296,enq
21989,4,0,3,12444,enq
22223,4,0,3,16592,enq
22223,5,0,3,12444,enq
22223,4,0,3,12444,deq
22227,4,1,3,8296,enq
22227,5,1,3,16592,enq
22227,5,1,3,12444,deq
22247,5,2,3,12504,deq
22284,6,0,3,4148,enq
22284,6,0,3,0,deq
22318,5,0,3,8296,deq
22318,4,1,3,4148,deq
22321,4,0,3,16592,enq
22554,4,0,3,20740,enq
22554,5,0,3,12444,enq
22554,4,0,3,16592,deq
22558,4,1,3,8296,enq
22558,5,1,3,16592,enq
22558,5,1,3,12444,deq
22578,4,2,3,112116,deq
22578,4,3,3,12504,deq
22578,5,3,3,112116,deq
22615,6,1,3,4148,enq
22615,7,1,3,4148,enq
22615,7,0,3,4148,enq
22615,6,1,3,0,deq
22615,7,1,3,0,deq
22615,7,0,3,0,deq
22649,5,0,3,8296,deq
22649,4,1,3,4148,deq
22652,5,0,3,12444,enq
22652,5,0,3,16592,enq
