sw_id,port_id,q_id,max_qlen_bytes
8,0,3,74784
8,1,3,99612
8,2,3,49836
8,3,3,116264
9,0,3,4388
9,2,3,141152
9,3,3,49776
10,0,3,4148
10,1,3,4148
11,0,3,4148
11,1,3,4148
