sw_id,port_id,q_id,max_qlen_bytes
8,0,3,132916
8,1,3,278096
8,2,3,307132
8,3,3,149448
9,0,3,174396
9,1,3,66428
9,2,3,788960
9,3,3,99792
10,0,3,4148
10,1,3,4148
11,0,3,4148
11,1,3,4148
