sw_id,port_id,peer_id,peer_kind,rate_gbps,data_bytes,ctrl_bytes,data_pkts,first_ns,last_ns,busy_ns,util_run,util_active
4,0,0,host,100.000,815529984,1474560,196608,1031,118642535,65242398.7,0.5499,0.5499
4,1,1,host,100.000,815529984,1474560,196608,1031,109579945,65242398.7,0.5499,0.5954
4,2,6,switch,50.000,679608320,983040,163840,1362,109144856,108737331.2,0.9165,0.9963
4,3,7,switch,50.000,407764992,983040,98304,1362,93003721,65242398.7,0.5499,0.7015
5,0,2,host,100.000,815529984,1474560,196608,1693,108443126,65242398.7,0.5499,0.6016
5,1,3,host,100.000,815529984,1474560,196608,1693,109147582,65242398.7,0.5499,0.5978
5,2,6,switch,50.000,407764992,1474560,98304,1031,109577219,65242398.7,0.5499,0.5954
5,3,7,switch,50.000,679608320,491520,163840,1362,118639809,108737331.2,0.9165,0.9165
6,0,4,switch,50.000,407764992,1474560,98304,2394,109578582,65242398.7,0.5499,0.5954
6,1,5,switch,50.000,679608320,983040,163840,2725,109146219,108737331.2,0.9165,0.9963
7,0,4,switch,50.000,679608320,491520,163840,2725,118641172,108737331.2,0.9165,0.9165
7,1,5,switch,50.000,407764992,983040,98304,2725,93005084,65242398.7,0.5499,0.7015
