sw_id,port_id,peer_id,peer_kind,rate_gbps,data_bytes,ctrl_bytes,data_pkts,first_ns,last_ns,busy_ns,util_run,util_active
4,0,0,host,100.000,797184,1440,192,1032,96866,63774.7,0.6561,0.6632
4,1,1,host,100.000,797184,1440,192,1032,97207,63774.7,0.6561,0.6608
4,2,6,switch,50.000,531456,960,128,1364,93817,85033.0,0.8748,0.9132
4,3,7,switch,50.000,531456,960,128,2028,92803,85033.0,0.8748,0.9299
5,0,2,host,100.000,797184,1440,192,1696,94867,63774.7,0.6561,0.6821
5,1,3,host,100.000,797184,1440,192,1696,96545,63774.7,0.6561,0.6700
5,2,6,switch,50.000,531456,1440,128,1032,94479,85033.0,0.8748,0.9035
5,3,7,switch,50.000,531456,480,128,2028,94138,85033.0,0.8748,0.9166
6,0,4,switch,50.000,531456,1440,128,2396,95843,85033.0,0.8748,0.9035
6,1,5,switch,50.000,531456,960,128,2728,95181,85033.0,0.8748,0.9132
7,0,4,switch,50.000,531456,480,128,3392,95502,85033.0,0.8748,0.9166
7,1,5,switch,50.000,531456,960,128,3392,94167,85033.0,0.8748,0.9299
