sw_id,port_id,peer_id,peer_kind,rate_gbps,data_bytes,ctrl_bytes,data_pkts,first_ns,last_ns,busy_ns,util_run,util_active
4,0,0,host,100.000,796416,1440,192,1031,116063,63713.3,0.5490,0.5523
4,1,1,host,100.000,796416,1440,192,1031,105759,63713.3,0.5490,0.6064
4,2,6,switch,50.000,663680,960,160,1362,106878,106188.8,0.9149,1.0001
4,3,7,switch,50.000,398208,960,96,1362,92576,63713.3,0.5490,0.6935
5,0,2,host,100.000,796416,1440,192,1693,106943,63713.3,0.5490,0.6034
5,1,3,host,100.000,796416,1440,192,1693,109604,63713.3,0.5490,0.5886
5,2,6,switch,50.000,398208,1440,96,1031,103033,63713.3,0.5490,0.6206
5,3,7,switch,50.000,663680,480,160,1362,113337,106188.8,0.9149,0.9427
6,0,4,switch,50.000,398208,1440,96,2394,104396,63713.3,0.5490,0.6206
6,1,5,switch,50.000,663680,960,160,2725,108241,106188.8,0.9149,1.0001
7,0,4,switch,50.000,663680,480,160,2725,114700,106188.8,0.9149,0.9427
7,1,5,switch,50.000,398208,960,96,2725,93939,63713.3,0.5490,0.6935
