sw_id,port_id,peer_id,peer_kind,rate_gbps,data_bytes,ctrl_bytes,data_pkts,first_ns,last_ns,busy_ns,util_run,util_active
4,0,0,host,100.000,49824,300,12,1032,16030,3985.9,0.2386,0.2600
4,1,1,host,100.000,49824,300,12,1032,16703,3985.9,0.2386,0.2491
4,2,6,switch,50.000,33216,240,8,1364,9170,5314.6,0.3182,0.6274
4,3,7,switch,50.000,33216,240,8,1696,8838,5314.6,0.3182,0.6808
5,0,2,host,100.000,49824,300,12,1364,11898,3985.9,0.2386,0.3668
5,1,3,host,100.000,49824,300,12,1364,11234,3985.9,0.2386,0.3907
5,2,6,switch,50.000,33216,360,8,1032,13975,5314.6,0.3182,0.3906
5,3,7,switch,50.000,33216,120,8,1696,13634,5314.6,0.3182,0.4217
6,0,4,switch,50.000,33216,360,8,2396,15339,5314.6,0.3182,0.3906
6,1,5,switch,50.000,33216,240,8,2728,10534,5314.6,0.3182,0.6274
7,0,4,switch,50.000,33216,120,8,3060,14998,5314.6,0.3182,0.4217
7,1,5,switch,50.000,33216,240,8,3060,10202,5314.6,0.3182,0.6808
