sw_id,port_id,q_id,max_qlen_bytes
8,0,3,2164
8,1,3,4152
8,2,3,2104
8,3,3,2104
9,0,3,2104
9,1,3,4152
9,2,3,2104
9,3,3,2160
10,0,3,2104
10,1,3,2104
11,0,3,2104
11,1,3,2104
