sw_id,port_id,q_id,max_qlen_bytes
8,0,3,45792
8,1,3,141408
8,2,3,145320
8,3,3,141168
9,0,3,75216
9,1,3,29184
9,2,3,174384
9,3,3,182928
10,0,3,4152
10,1,3,4152
11,0,3,4152
11,1,3,4152
