sw_id,port_id,peer_id,peer_kind,rate_gbps,data_bytes,ctrl_bytes,data_pkts,first_ns,last_ns,busy_ns,util_run,util_active
8,0,12,host,100.000,797184,4800,192,1898,134408,63774.7,0.4722,0.4801
8,1,13,host,100.000,797184,4800,192,2064,135072,63774.7,0.4722,0.4783
8,2,10,switch,50.000,531456,4800,128,4554,106368,85033.0,0.6295,0.8298
8,3,11,switch,50.000,531456,2880,128,3226,105704,85033.0,0.6295,0.8244
9,0,14,host,100.000,797184,4800,192,4554,108432,63774.7,0.4722,0.6120
9,1,15,host,100.000,797184,4800,192,4554,109096,63774.7,0.4722,0.6081
9,2,10,switch,50.000,531456,4320,128,3226,132344,85033.0,0.6295,0.6552
9,3,11,switch,50.000,531456,3360,128,1898,131680,85033.0,0.6295,0.6519
10,0,8,switch,50.000,531456,4320,128,4590,133708,85033.0,0.6295,0.6552
10,1,9,switch,50.000,531456,4800,128,5918,107732,85033.0,0.6295,0.8298
11,0,8,switch,50.000,531456,3360,128,3262,133044,85033.0,0.6295,0.6519
11,1,9,switch,50.000,531456,2880,128,4590,107068,85033.0,0.6295,0.8244
