sw_id,port_id,q_id,max_qlen_bytes
8,0,3,149772
8,1,3,303576
8,2,3,203448
8,3,3,232932
9,0,3,203508
9,1,3,128772
9,2,3,445224
9,3,3,440472
10,0,3,4152
10,1,3,4152
11,0,3,4152
11,1,3,4152
