sw_id,port_id,peer_id,peer_kind,rate_gbps,data_bytes,ctrl_bytes,data_pkts,first_ns,last_ns,busy_ns,util_run,util_active
8,0,12,host,100.000,21258240,38400,5120,1898,2912491,1700659.2,0.4691,0.5842
8,1,13,host,100.000,34013184,61440,8192,1898,3109868,2721054.7,0.7506,0.8754
8,2,10,switch,50.000,19132416,24960,4608,2562,3622376,3061186.6,0.8444,0.8455
8,3,11,switch,50.000,19132416,44160,4608,2894,3609962,3061186.6,0.8444,0.8485
9,0,14,host,100.000,34013184,61440,8192,2894,3625104,2721054.7,0.7506,0.7511
9,1,15,host,100.000,21258240,38400,5120,3558,2981084,1700659.2,0.4691,0.5711
9,2,10,switch,50.000,19132416,42240,4608,1898,3107140,3061186.6,0.8444,0.9856
9,3,11,switch,50.000,19132416,26880,4608,3558,3101155,3061186.6,0.8444,0.9880
10,0,8,switch,50.000,19132416,42240,4608,3262,3108504,3061186.6,0.8444,0.9856
10,1,9,switch,50.000,19132416,24960,4608,3926,3623740,3061186.6,0.8444,0.8455
11,0,8,switch,50.000,19132416,26880,4608,4922,3102519,3061186.6,0.8444,0.9880
11,1,9,switch,50.000,19132416,44160,4608,4258,3611326,3061186.6,0.8444,0.8485
