sw_id,port_id,peer_id,peer_kind,rate_gbps,data_bytes,ctrl_bytes,data_pkts,first_ns,last_ns,busy_ns,util_run,util_active
4,0,0,host,100.000,12754944,23040,3072,1032,1372357,1020395.5,0.7400,0.7439
4,1,1,host,100.000,12754944,23040,3072,1032,1375022,1020395.5,0.7400,0.7425
4,2,6,switch,50.000,8503296,15360,2048,1364,1375915,1360527.4,0.9866,0.9893
4,3,7,switch,50.000,8503296,15360,2048,2028,1376242,1360527.4,0.9866,0.9896
5,0,2,host,100.000,12754944,23040,3072,1696,1373896,1020395.5,0.7400,0.7434
5,1,3,host,100.000,12754944,23040,3072,1696,1378975,1020395.5,0.7400,0.7407
5,2,6,switch,50.000,8503296,23040,2048,1032,1372294,1360527.4,0.9866,0.9917
5,3,7,switch,50.000,8503296,7680,2048,2028,1369629,1360527.4,0.9866,0.9943
6,0,4,switch,50.000,8503296,23040,2048,2396,1373658,1360527.4,0.9866,0.9917
6,1,5,switch,50.000,8503296,15360,2048,2728,1377279,1360527.4,0.9866,0.9893
7,0,4,switch,50.000,8503296,7680,2048,3392,1370993,1360527.4,0.9866,0.9943
7,1,5,switch,50.000,8503296,15360,2048,3392,1377606,1360527.4,0.9866,0.9896
