sw_id,port_id,q_id,max_qlen_bytes
8,0,3,174744
8,1,3,369828
8,2,3,511296
8,3,3,507264
9,0,3,544392
9,1,3,207900
9,2,3,357372
9,3,3,411348
10,0,3,4152
10,1,3,4152
11,0,3,4152
11,1,3,4152
