sw_id,port_id,q_id,max_qlen_bytes
8,0,3,103920
8,1,3,95676
8,2,3,265728
8,3,3,340644
9,0,3,324096
9,1,3,191112
9,2,3,245208
9,3,3,236784
10,0,3,4152
10,1,3,4152
11,0,3,4152
11,1,3,4152
