sw_id,port_id,q_id,max_qlen_bytes
8,0,3,153744
8,1,3,299364
8,2,3,195264
8,3,3,233232
9,0,3,211932
9,1,3,158376
9,2,3,457560
9,3,3,457080
10,0,3,4152
10,1,3,4152
11,0,3,4152
11,1,3,4152
