sw_id,port_id,peer_id,peer_kind,rate_gbps,data_bytes,ctrl_bytes,data_pkts,first_ns,last_ns,busy_ns,util_run,util_active
4,0,0,host,100.000,3185664,5760,768,1031,464174,254853.1,0.5490,0.5499
4,1,1,host,100.000,3185664,5760,768,1031,426725,254853.1,0.5490,0.5982
4,2,6,switch,50.000,2654720,3840,640,1362,425505,424755.2,0.9151,0.9999
4,3,7,switch,50.000,1592832,3840,384,1362,368413,254853.1,0.5490,0.6931
5,0,2,host,100.000,3185664,5760,768,1693,422918,254853.1,0.5490,0.6046
5,1,3,host,100.000,3185664,5760,768,1693,428231,254853.1,0.5490,0.5970
5,2,6,switch,50.000,1592832,5760,384,1031,423999,254853.1,0.5490,0.6016
5,3,7,switch,50.000,2654720,1920,640,1362,461448,424755.2,0.9151,0.9219
6,0,4,switch,50.000,1592832,5760,384,2394,425362,254853.1,0.5490,0.6016
6,1,5,switch,50.000,2654720,3840,640,2725,426868,424755.2,0.9151,0.9999
7,0,4,switch,50.000,2654720,1920,640,2725,462811,424755.2,0.9151,0.9219
7,1,5,switch,50.000,1592832,3840,384,2725,369776,254853.1,0.5490,0.6931
