sw_id,port_id,peer_id,peer_kind,rate_gbps,data_bytes,ctrl_bytes,data_pkts,first_ns,last_ns,busy_ns,util_run,util_active
4,0,0,host,100.000,204079104,368640,49152,1032,21844455,16326328.3,0.7463,0.7474
4,1,1,host,100.000,204079104,368640,49152,1032,21842463,16326328.3,0.7463,0.7475
4,2,6,switch,50.000,136052736,245760,32768,1364,21854437,21768437.8,0.9951,0.9961
4,3,7,switch,50.000,136052736,245760,32768,2028,21872724,21768437.8,0.9951,0.9953
5,0,2,host,100.000,204079104,368640,49152,1696,21861544,16326328.3,0.7463,0.7469
5,1,3,host,100.000,204079104,368640,49152,1696,21875452,16326328.3,0.7463,0.7464
5,2,6,switch,50.000,136052736,368640,32768,1032,21841727,21768437.8,0.9951,0.9967
5,3,7,switch,50.000,136052736,122880,32768,2028,21799095,21768437.8,0.9951,0.9987
6,0,4,switch,50.000,136052736,368640,32768,2396,21843091,21768437.8,0.9951,0.9967
6,1,5,switch,50.000,136052736,245760,32768,2728,21855801,21768437.8,0.9951,0.9961
7,0,4,switch,50.000,136052736,122880,32768,3392,21800459,21768437.8,0.9951,0.9987
7,1,5,switch,50.000,136052736,245760,32768,3392,21874088,21768437.8,0.9951,0.9953
