sw_id,port_id,q_id,max_qlen_bytes
8,0,3,66432
8,1,3,129072
8,2,3,161928
8,3,3,157776
9,0,3,100188
9,1,3,66432
9,2,3,191112
9,3,3,190992
10,0,3,4152
10,1,3,4152
11,0,3,4152
11,1,3,4152
