sw_id,port_id,peer_id,peer_kind,rate_gbps,data_bytes,ctrl_bytes,data_pkts,first_ns,last_ns,busy_ns,util_run,util_active
8,0,12,host,100.000,21258240,38400,5120,1898,2914119,1700659.2,0.4690,0.5839
8,1,13,host,100.000,34013184,61440,8192,1898,3118068,2721054.7,0.7504,0.8731
8,2,10,switch,50.000,19132416,24960,4608,2562,3623224,3061186.6,0.8442,0.8453
8,3,11,switch,50.000,19132416,44160,4608,2894,3606494,3061186.6,0.8442,0.8493
9,0,14,host,100.000,34013184,61440,8192,2894,3625952,2721054.7,0.7504,0.7510
9,1,15,host,100.000,21258240,38400,5120,3558,2972000,1700659.2,0.4690,0.5728
9,2,10,switch,50.000,19132416,42240,4608,1898,3115340,3061186.6,0.8442,0.9830
9,3,11,switch,50.000,19132416,26880,4608,3558,3106376,3061186.6,0.8442,0.9864
10,0,8,switch,50.000,19132416,42240,4608,3262,3116704,3061186.6,0.8442,0.9830
10,1,9,switch,50.000,19132416,24960,4608,3926,3624588,3061186.6,0.8442,0.8453
11,0,8,switch,50.000,19132416,26880,4608,4922,3107740,3061186.6,0.8442,0.9864
11,1,9,switch,50.000,19132416,44160,4608,4258,3607858,3061186.6,0.8442,0.8493
