time_ns,sw_id,port_id,q_id,qlen_bytes,op
351380,4,3,3,12444,deq
351380,5,2,3,12444,deq
351417,7,1,3,4148,enq
351417,6,0,3,4148,enq
351417,7,1,3,0,deq
351417,6,0,3,0,deq
351708,4,3,3,16592,enq
351708,5,2,3,16592,enq
352043,4,3,3,12444,deq
352043,5,2,3,12444,deq
352080,7,1,3,4148,enq
352080,6,0,3,4148,enq
352080,7,1,3,0,deq
352080,6,0,3,0,deq
352117,5,0,3,4148,enq
352117,5,0,3,0,deq
352117,4,0,3,4148,enq
352117,4,0,3,0,deq
352706,4,3,3,8296,deq
352706,5,2,3,8296,deq
352743,7,1,3,4148,enq
352743,6,0,3,4148,enq
352743,7,1,3,0,deq
352743,6,0,3,0,deq
352780,5,0,3,4148,enq
352780,5,0,3,0,deq
352780,4,0,3,4148,enq
352780,4,0,3,0,deq
353369,4,3,3,4148,deq
353369,5,2,3,4148,deq
353406,7,1,3,4148,enq
353406,6,0,3,4148,enq
353406,7,1,3,0,deq
353406,6,0,3,0,deq
353443,5,0,3,4148,enq
353443,5,0,3,0,deq
353443,4,0,3,4148,enq
353443,4,0,3,0,deq
354032,4,3,3,0,deq
354032,5,2,3,0,deq
354069,7,1,3,4148,enq
354069,6,0,3,4148,enq
354069,7,1,3,0,deq
354069,6,0,3,0,deq
354106,5,0,3,4148,enq
354106,5,0,3,0,deq
354106,4,0,3,4148,enq
354106,4,0,3,0,deq
354732,7,1,3,4148,enq
354732,6,0,3,4148,enq
354732,7,1,3,0,deq
354732,6,0,3,0,deq
354769,5,0,3,4148,enq
354769,5,0,3,0,deq
354769,4,0,3,4148,enq
354769,4,0,3,0,deq
355395,7,1,3,4148,enq
355395,6,0,3,4148,enq
355395,7,1,3,0,deq
355395,6,0,3,0,deq
355432,5,0,3,4148,enq
355432,5,0,3,0,deq
355432,4,0,3,4148,enq
355432,4,0,3,0,deq
355841,5,3,3,60,enq
355841,5,3,3,0,deq
355841,4,2,3,60,enq
355841,4,2,3,0,deq
356095,5,0,3,4148,enq
356095,5,0,3,0,deq
356095,4,0,3,4148,enq
356095,4,0,3,0,deq
356550,7,0,3,60,enq
356550,7,0,3,0,deq
356550,6,1,3,60,enq
356550,6,1,3,0,deq
356758,5,0,3,4148,enq
356758,5,0,3,0,deq
356758,4,0,3,4148,enq
356758,4,0,3,0,deq
357259,4,0,3,60,enq
357259,4,0,3,0,deq
357259,5,0,3,60,enq
357259,5,0,3,0,deq
358994,4,3,3,4148,enq
358994,4,3,3,0,deq
358994,5,2,3,4148,enq
358994,5,2,3,0,deq
359325,4,3,3,4148,enq
359325,5,2,3,4148,enq
359656,4,3,3,8296,enq
359656,5,2,3,8296,enq
359657,4,3,3,4148,deq
359657,5,2,3,4148,deq
359987,4,3,3,8296,enq
359987,5,2,3,8296,enq
360318,4,3,3,12444,enq
360318,5,2,3,12444,enq
360320,4,3,3,8296,deq
360320,5,2,3,8296,deq
360357,7,1,3,4148,enq
360357,7,1,3,0,deq
360357,6,0,3,4148,enq
360357,6,0,3,0,deq
360649,4,3,3,12444,enq
360649,5,2,3,12444,enq
360980,4,3,3,16592,enq
360980,5,2,3,16592,enq
360983,4,3,3,12444,deq
360983,5,2,3,12444,deq
361020,7,1,3,4148,enq
361020,6,0,3,4148,enq
361020,7,1,3,0,deq
361020,6,0,3,0,deq
361311,4,3,3,16592,enq
361311,5,2,3,16592,enq
361646,4,3,3,12444,deq
361646,5,2,3,12444,deq
361683,7,1,3,4148,enq
361683,6,0,3,4148,enq
361683,7,1,3,0,deq
361683,6,0,3,0,deq
361720,5,0,3,4148,enq
361720,5,0,3,0,deq
361720,4,0,3,4148,enq
361720,4,0,3,0,deq
362309,4,3,3,8296,deq
362309,5,2,3,8296,deq
362346,7,1,3,4148,enq
362346,6,0,3,4148,enq
362346,7,1,3,0,deq
362346,6,0,3,0,deq
362383,5,0,3,4148,enq
362383,5,0,3,0,deq
362383,4,0,3,4148,enq
362383,4,0,3,0,deq
362972,4,3,3,4148,deq
362972,5,2,3,4148,deq
363009,7,1,3,4148,enq
363009,6,0,3,4148,enq
363009,7,1,3,0,deq
363009,6,0,3,0,deq
363046,5,0,3,4148,enq
363046,5,0,3,0,deq
363046,4,0,3,4148,enq
363046,4,0,3,0,deq
363635,4,3,3,0,deq
363635,5,2,3,0,deq
363672,7,1,3,4148,enq
363672,6,0,3,4148,enq
363672,7,1,3,0,deq
363672,6,0,3,0,deq
363709,5,0,3,4148,enq
363709,5,0,3,0,deq
363709,4,0,3,4148,enq
363709,4,0,3,0,deq
364335,7,1,3,4148,enq
364335,6,0,3,4148,enq
364335,7,1,3,0,deq
364335,6,0,3,0,deq
364372,5,0,3,4148,enq
364372,5,0,3,0,deq
364372,4,0,3,4148,enq
364372,4,0,3,0,deq
364998,7,1,3,4148,enq
364998,6,0,3,4148,enq
364998,7,1,3,0,deq
364998,6,0,3,0,deq
365035,5,0,3,4148,enq
365035,5,0,3,0,deq
365035,4,0,3,4148,enq
365035,4,0,3,0,deq
365444,5,3,3,60,enq
365444,5,3,3,0,deq
365444,4,2,3,60,enq
365444,4,2,3,0,deq
365698,5,0,3,4148,enq
365698,5,0,3,0,deq
365698,4,0,3,4148,enq
365698,4,0,3,0,deq
366153,7,0,3,60,enq
366153,7,0,3,0,deq
366153,6,1,3,60,enq
366153,6,1,3,0,deq
366361,5,0,3,4148,enq
366361,5,0,3,0,deq
366361,4,0,3,4148,enq
366361,4,0,3,0,deq
366862,4,0,3,60,enq
366862,4,0,3,0,deq
366862,5,0,3,60,enq
366862,5,0,3,0,deq
368597,4,3,3,4148,enq
368597,4,3,3,0,deq
368597,5,2,3,4148,enq
368597,5,2,3,0,deq
368928,4,3,3,4148,enq
368928,5,2,3,4148,enq
369259,4,3,3,8296,enq
369259,5,2,3,8296,enq
369260,4,3,3,4148,deq
369260,5,2,3,4148,deq
369590,4,3,3,8296,enq
369590,5,2,3,8296,enq
369921,4,3,3,12444,enq
369921,5,2,3,12444,enq
369923,4,3,3,8296,deq
369923,5,2,3,8296,deq
369960,7,1,3,4148,enq
369960,7,1,3,0,deq
369960,6,0,3,4148,enq
369960,6,0,3,0,deq
370252,4,3,3,12444,enq
370252,5,2,3,12444,enq
370583,4,3,3,16592,enq
370583,5,2,3,16592,enq
370586,4,3,3,12444,deq
370586,5,2,3,12444,deq
370623,7,1,3,4148,enq
370623,6,0,3,4148,enq
370623,7,1,3,0,deq
370623,6,0,3,0,deq
370914,4,3,3,16592,enq
370914,5,2,3,16592,enq
371249,4,3,3,12444,deq
371249,5,2,3,12444,deq
371286,7,1,3,4148,enq
371286,6,0,3,4148,enq
371286,7,1,3,0,deq
371286,6,0,3,0,deq
371323,5,0,3,4148,enq
371323,5,0,3,0,deq
371323,4,0,3,4148,enq
371323,4,0,3,0,deq
371912,4,3,3,8296,deq
371912,5,2,3,8296,deq
371949,7,1,3,4148,enq
371949,6,0,3,4148,enq
371949,7,1,3,0,deq
371949,6,0,3,0,deq
371986,5,0,3,4148,enq
371986,5,0,3,0,deq
371986,4,0,3,4148,enq
371986,4,0,3,0,deq
372575,4,3,3,4148,deq
372575,5,2,3,4148,deq
372612,7,1,3,4148,enq
372612,6,0,3,4148,enq
372612,7,1,3,0,deq
372612,6,0,3,0,deq
372649,5,0,3,4148,enq
372649,5,0,3,0,deq
372649,4,0,3,4148,enq
372649,4,0,3,0,deq
373238,4,3,3,0,deq
373238,5,2,3,0,deq
373275,7,1,3,4148,enq
373275,6,0,3,4148,enq
373275,7,1,3,0,deq
373275,6,0,3,0,deq
373312,5,0,3,4148,enq
373312,5,0,3,0,deq
373312,4,0,3,4148,enq
373312,4,0,3,0,deq
373938,7,1,3,4148,enq
373938,6,0,3,4148,enq
373938,7,1,3,0,deq
373938,6,0,3,0,deq
373975,5,0,3,4148,enq
373975,5,0,3,0,deq
373975,4,0,3,4148,enq
373975,4,0,3,0,deq
374601,7,1,3,4148,enq
374601,6,0,3,4148,enq
374601,7,1,3,0,deq
374601,6,0,3,0,deq
374638,5,0,3,4148,enq
374638,5,0,3,0,deq
374638,4,0,3,4148,enq
374638,4,0,3,0,deq
375047,5,3,3,60,enq
375047,5,3,3,0,deq
375047,4,2,3,60,enq
375047,4,2,3,0,deq
375301,5,0,3,4148,enq
375301,5,0,3,0,deq
375301,4,0,3,4148,enq
375301,4,0,3,0,deq
375756,7,0,3,60,enq
375756,7,0,3,0,deq
375756,6,1,3,60,enq
375756,6,1,3,0,deq
375964,5,0,3,4148,enq
375964,5,0,3,0,deq
375964,4,0,3,4148,enq
375964,4,0,3,0,deq
376465,4,0,3,60,enq
376465,4,0,3,0,deq
376465,5,0,3,60,enq
376465,5,0,3,0,deq
378200,4,3,3,4148,enq
378200,4,3,3,0,deq
378200,5,2,3,4148,enq
378200,5,2,3,0,deq
378531,4,3,3,4148,enq
378531,5,2,3,4148,enq
378862,4,3,3,8296,enq
378862,5,2,3,8296,enq
378863,4,3,3,4148,deq
378863,5,2,3,4148,deq
379193,4,3,3,8296,enq
379193,5,2,3,8296,enq
379524,4,3,3,12444,enq
379524,5,2,3,12444,enq
379526,4,3,3,8296,deq
379526,5,2,3,8296,deq
379563,7,1,3,4148,enq
379563,7,1,3,0,deq
379563,6,0,3,4148,enq
379563,6,0,3,0,deq
379855,4,3,3,12444,enq
379855,5,2,3,12444,enq
380186,4,3,3,16592,enq
380186,5,2,3,16592,enq
380189,4,3,3,12444,deq
380189,5,2,3,12444,deq
380226,7,1,3,4148,enq
380226,6,0,3,4148,enq
380226,7,1,3,0,deq
380226,6,0,3,0,deq
380517,4,3,3,16592,enq
380517,5,2,3,16592,enq
380852,4,3,3,12444,deq
380852,5,2,3,12444,deq
380889,7,1,3,4148,enq
380889,6,0,3,4148,enq
380889,7,1,3,0,deq
380889,6,0,3,0,deq
380926,5,0,3,4148,enq
380926,5,0,3,0,deq
380926,4,0,3,4148,enq
380926,4,0,3,0,deq
381515,4,3,3,8296,deq
381515,5,2,3,8296,deq
381552,7,1,3,4148,enq
381552,6,0,3,4148,enq
381552,7,1,3,0,deq
381552,6,0,3,0,deq
381589,5,0,3,4148,enq
381589,5,0,3,0,deq
381589,4,0,3,4148,enq
381589,4,0,3,0,deq
382178,4,3,3,4148,deq
382178,5,2,3,4148,deq
382215,7,1,3,4148,enq
382215,6,0,3,4148,enq
382215,7,1,3,0,deq
382215,6,0,3,0,deq
382252,5,0,3,4148,enq
382252,5,0,3,0,deq
382252,4,0,3,4148,enq
382252,4,0,3,0,deq
382841,4,3,3,0,deq
382841,5,2,3,0,deq
382878,7,1,3,4148,enq
382878,6,0,3,4148,enq
382878,7,1,3,0,deq
382878,6,0,3,0,deq
382915,5,0,3,4148,enq
382915,5,0,3,0,deq
382915,4,0,3,4148,enq
382915,4,0,3,0,deq
383541,7,1,3,4148,enq
383541,6,0,3,4148,enq
383541,7,1,3,0,deq
383541,6,0,3,0,deq
383578,5,0,3,4148,enq
383578,5,0,3,0,deq
383578,4,0,3,4148,enq
383578,4,0,3,0,deq
384204,7,1,3,4148,enq
384204,6,0,3,4148,enq
384204,7,1,3,0,deq
384204,6,0,3,0,deq
384241,5,0,3,4148,enq
384241,5,0,3,0,deq
384241,4,0,3,4148,enq
384241,4,0,3,0,deq
384650,5,3,3,60,enq
384650,5,3,3,0,deq
384650,4,2,3,60,enq
384650,4,2,3,0,deq
384904,5,0,3,4148,enq
384904,5,0,3,0,deq
384904,4,0,3,4148,enq
384904,4,0,3,0,deq
385359,7,0,3,60,enq
385359,7,0,3,0,deq
385359,6,1,3,60,enq
385359,6,1,3,0,deq
385567,5,0,3,4148,enq
385567,5,0,3,0,deq
385567,4,0,3,4148,enq
385567,4,0,3,0,deq
386068,4,0,3,60,enq
386068,4,0,3,0,deq
386068,5,0,3,60,enq
386068,5,0,3,0,deq
387803,4,3,3,4148,enq
387803,4,3,3,0,deq
387803,5,2,3,4148,enq
387803,5,2,3,0,deq
388134,4,3,3,4148,enq
388134,5,2,3,4148,enq
388465,4,3,3,8296,enq
388465,5,2,3,8296,enq
388466,4,3,3,4148,deq
388466,5,2,3,4148,deq
388796,4,3,3,8296,enq
388796,5,2,3,8296,enq
389127,4,3,3,12444,enq
389127,5,2,3,12444,enq
389129,4,3,3,8296,deq
389129,5,2,3,8296,deq
389166,7,1,3,4148,enq
389166,7,1,3,0,deq
389166,6,0,3,4148,enq
389166,6,0,3,0,deq
389458,4,3,3,12444,enq
389458,5,2,3,12444,enq
389789,4,3,3,16592,enq
389789,5,2,3,16592,enq
389792,4,3,3,12444,deq
389792,5,2,3,12444,deq
389829,7,1,3,4148,enq
389829,6,0,3,4148,enq
389829,7,1,3,0,deq
389829,6,0,3,0,deq
390120,4,3,3,16592,enq
390120,5,2,3,16592,enq
390455,4,3,3,12444,deq
390455,5,2,3,12444,deq
390492,7,1,3,4148,enq
390492,6,0,3,4148,enq
390492,7,1,3,0,deq
390492,6,0,3,0,deq
390529,5,0,3,4148,enq
390529,5,0,3,0,deq
390529,4,0,3,4148,enq
390529,4,0,3,0,deq
391118,4,3,3,8296,deq
391118,5,2,3,8296,deq
391155,7,1,3,4148,enq
391155,6,0,3,4148,enq
391155,7,1,3,0,deq
391155,6,0,3,0,deq
391192,5,0,3,4148,enq
391192,5,0,3,0,deq
391192,4,0,3,4148,enq
391192,4,0,3,0,deq
391781,4,3,3,4148,deq
391781,5,2,3,4148,deq
391818,7,1,3,4148,enq
391818,6,0,3,4148,enq
391818,7,1,3,0,deq
391818,6,0,3,0,deq
391855,5,0,3,4148,enq
391855,5,0,3,0,deq
391855,4,0,3,4148,enq
391855,4,0,3,0,deq
392444,4,3,3,0,deq
392444,5,2,3,0,deq
392481,7,1,3,4148,enq
392481,6,0,3,4148,enq
392481,7,1,3,0,deq
392481,6,0,3,0,deq
392518,5,0,3,4148,enq
392518,5,0,3,0,deq
392518,4,0,3,4148,enq
392518,4,0,3,0,deq
393144,7,1,3,4148,enq
393144,6,0,3,4148,enq
393144,7,1,3,0,deq
393144,6,0,3,0,deq
393181,5,0,3,4148,enq
393181,5,0,3,0,deq
393181,4,0,3,4148,enq
393181,4,0,3,0,deq
393807,7,1,3,4148,enq
393807,6,0,3,4148,enq
393807,7,1,3,0,deq
393807,6,0,3,0,deq
393844,5,0,3,4148,enq
393844,5,0,3,0,deq
393844,4,0,3,4148,enq
393844,4,0,3,0,deq
394253,5,3,3,60,enq
394253,5,3,3,0,deq
394253,4,2,3,60,enq
394253,4,2,3,0,deq
394507,5,0,3,4148,enq
394507,5,0,3,0,deq
394507,4,0,3,4148,enq
394507,4,0,3,0,deq
394962,7,0,3,60,enq
394962,7,0,3,0,deq
394962,6,1,3,60,enq
394962,6,1,3,0,deq
395170,5,0,3,4148,enq
395170,5,0,3,0,deq
395170,4,0,3,4148,enq
395170,4,0,3,0,deq
395671,4,0,3,60,enq
395671,4,0,3,0,deq
395671,5,0,3,60,enq
395671,5,0,3,0,deq
397406,4,3,3,4148,enq
397406,4,3,3,0,deq
397406,5,2,3,4148,enq
397406,5,2,3,0,deq
397737,4,3,3,4148,enq
397737,5,2,3,4148,enq
398068,4,3,3,8296,enq
398068,5,2,3,8296,enq
398069,4,3,3,4148,deq
398069,5,2,3,4148,deq
398399,4,3,3,8296,enq
398399,5,2,3,8296,enq
398730,4,3,3,12444,enq
398730,5,2,3,12444,enq
398732,4,3,3,8296,deq
398732,5,2,3,8296,deq
398769,7,1,3,4148,enq
398769,7,1,3,0,deq
398769,6,0,3,4148,enq
398769,6,0,3,0,deq
399061,4,3,3,12444,enq
399061,5,2,3,12444,enq
399392,4,3,3,16592,enq
399392,5,2,3,16592,enq
399395,4,3,3,12444,deq
399395,5,2,3,12444,deq
399432,7,1,3,4148,enq
399432,6,0,3,4148,enq
399432,7,1,3,0,deq
399432,6,0,3,0,deq
399723,4,3,3,16592,enq
399723,5,2,3,16592,enq
400058,4,3,3,12444,deq
400058,5,2,3,12444,deq
400095,7,1,3,4148,enq
400095,6,0,3,4148,enq
400095,7,1,3,0,deq
400095,6,0,3,0,deq
400132,5,0,3,4148,enq
400132,5,0,3,0,deq
400132,4,0,3,4148,enq
400132,4,0,3,0,deq
400721,4,3,3,8296,deq
400721,5,2,3,8296,deq
400758,7,1,3,4148,enq
400758,6,0,3,4148,enq
400758,7,1,3,0,deq
400758,6,0,3,0,deq
400795,5,0,3,4148,enq
400795,5,0,3,0,deq
400795,4,0,3,4148,enq
400795,4,0,3,0,deq
401384,4,3,3,4148,deq
401384,5,2,3,4148,deq
401421,7,1,3,4148,enq
401421,6,0,3,4148,enq
401421,7,1,3,0,deq
401421,6,0,3,0,deq
401458,5,0,3,4148,enq
401458,5,0,3,0,deq
401458,4,0,3,4148,enq
401458,4,0,3,0,deq
402047,4,3,3,0,deq
402047,5,2,3,0,deq
402084,7,1,3,4148,enq
402084,6,0,3,4148,enq
402084,7,1,3,0,deq
402084,6,0,3,0,deq
402121,5,0,3,4148,enq
402121,5,0,3,0,deq
402121,4,0,3,4148,enq
402121,4,0,3,0,deq
402747,7,1,3,4148,enq
402747,6,0,3,4148,enq
402747,7,1,3,0,deq
402747,6,0,3,0,deq
402784,5,0,3,4148,enq
402784,5,0,3,0,deq
402784,4,0,3,4148,enq
402784,4,0,3,0,deq
403410,7,1,3,4148,enq
403410,6,0,3,4148,enq
403410,7,1,3,0,deq
403410,6,0,3,0,deq
403447,5,0,3,4148,enq
403447,5,0,3,0,deq
403447,4,0,3,4148,enq
403447,4,0,3,0,deq
403856,5,3,3,60,enq
403856,5,3,3,0,deq
403856,4,2,3,60,enq
403856,4,2,3,0,deq
404110,5,0,3,4148,enq
404110,5,0,3,0,deq
404110,4,0,3,4148,enq
404110,4,0,3,0,deq
404565,7,0,3,60,enq
404565,7,0,3,0,deq
404565,6,1,3,60,enq
404565,6,1,3,0,deq
404773,5,0,3,4148,enq
404773,5,0,3,0,deq
404773,4,0,3,4148,enq
404773,4,0,3,0,deq
405274,4,0,3,60,enq
405274,4,0,3,0,deq
405274,5,0,3,60,enq
405274,5,0,3,0,deq
407009,4,3,3,4148,enq
407009,4,3,3,0,deq
407009,5,2,3,4148,enq
407009,5,2,3,0,deq
407340,4,3,3,4148,enq
407340,5,2,3,4148,enq
407671,4,3,3,8296,enq
407671,5,2,3,8296,enq
407672,4,3,3,4148,deq
407672,5,2,3,4148,deq
408002,4,3,3,8296,enq
408002,5,2,3,8296,enq
408333,4,3,3,12444,enq
408333,5,2,3,12444,enq
408335,4,3,3,8296,deq
408335,5,2,3,8296,deq
408372,7,1,3,4148,enq
408372,7,1,3,0,deq
408372,6,0,3,4148,enq
408372,6,0,3,0,deq
408664,4,3,3,12444,enq
408664,5,2,3,12444,enq
408995,4,3,3,16592,enq
408995,5,2,3,16592,enq
408998,4,3,3,12444,deq
408998,5,2,3,12444,deq
409035,7,1,3,4148,enq
409035,6,0,3,4148,enq
409035,7,1,3,0,deq
409035,6,0,3,0,deq
409326,4,3,3,16592,enq
409326,5,2,3,16592,enq
409661,4,3,3,12444,deq
409661,5,2,3,12444,deq
409698,7,1,3,4148,enq
409698,6,0,3,4148,enq
409698,7,1,3,0,deq
409698,6,0,3,0,deq
409735,5,0,3,4148,enq
409735,5,0,3,0,deq
409735,4,0,3,4148,enq
409735,4,0,3,0,deq
410324,4,3,3,8296,deq
410324,5,2,3,8296,deq
410361,7,1,3,4148,enq
410361,6,0,3,4148,enq
410361,7,1,3,0,deq
410361,6,0,3,0,deq
410398,5,0,3,4148,enq
410398,5,0,3,0,deq
410398,4,0,3,4148,enq
410398,4,0,3,0,deq
410987,4,3,3,4148,deq
410987,5,2,3,4148,deq
411024,7,1,3,4148,enq
411024,6,0,3,4148,enq
411024,7,1,3,0,deq
411024,6,0,3,0,deq
411061,5,0,3,4148,enq
411061,5,0,3,0,deq
411061,4,0,3,4148,enq
411061,4,0,3,0,deq
411650,4,3,3,0,deq
411650,5,2,3,0,deq
411687,7,1,3,4148,enq
411687,6,0,3,4148,enq
411687,7,1,3,0,deq
411687,6,0,3,0,deq
411724,5,0,3,4148,enq
411724,5,0,3,0,deq
411724,4,0,3,4148,enq
411724,4,0,3,0,deq
412350,7,1,3,4148,enq
412350,6,0,3,4148,enq
412350,7,1,3,0,deq
412350,6,0,3,0,deq
412387,5,0,3,4148,enq
412387,5,0,3,0,deq
412387,4,0,3,4148,enq
412387,4,0,3,0,deq
413013,7,1,3,4148,enq
413013,6,0,3,4148,enq
413013,7,1,3,0,deq
413013,6,0,3,0,deq
413050,5,0,3,4148,enq
413050,5,0,3,0,deq
413050,4,0,3,4148,enq
413050,4,0,3,0,deq
413459,5,3,3,60,enq
413459,5,3,3,0,deq
413459,4,2,3,60,enq
413459,4,2,3,0,deq
413713,5,0,3,4148,enq
413713,5,0,3,0,deq
413713,4,0,3,4148,enq
413713,4,0,3,0,deq
414168,7,0,3,60,enq
414168,7,0,3,0,deq
414168,6,1,3,60,enq
414168,6,1,3,0,deq
414376,5,0,3,4148,enq
414376,5,0,3,0,deq
414376,4,0,3,4148,enq
414376,4,0,3,0,deq
414877,4,0,3,60,enq
414877,4,0,3,0,deq
414877,5,0,3,60,enq
414877,5,0,3,0,deq
416612,4,3,3,4148,enq
416612,4,3,3,0,deq
416612,5,2,3,4148,enq
416612,5,2,3,0,deq
416943,4,3,3,4148,enq
416943,5,2,3,4148,enq
417274,4,3,3,8296,enq
417274,5,2,3,8296,enq
417275,4,3,3,4148,deq
417275,5,2,3,4148,deq
417605,4,3,3,8296,enq
417605,5,2,3,8296,enq
417936,4,3,3,12444,enq
417936,5,2,3,12444,enq
417938,4,3,3,8296,deq
417938,5,2,3,8296,deq
417975,7,1,3,4148,enq
417975,7,1,3,0,deq
417975,6,0,3,4148,enq
417975,6,0,3,0,deq
418267,4,3,3,12444,enq
418267,5,2,3,12444,enq
418598,4,3,3,16592,enq
418598,5,2,3,16592,enq
418601,4,3,3,12444,deq
418601,5,2,3,12444,deq
418638,7,1,3,4148,enq
418638,6,0,3,4148,enq
418638,7,1,3,0,deq
418638,6,0,3,0,deq
418929,4,3,3,16592,enq
418929,5,2,3,16592,enq
419264,4,3,3,12444,deq
419264,5,2,3,12444,deq
419301,7,1,3,4148,enq
419301,6,0,3,4148,enq
419301,7,1,3,0,deq
419301,6,0,3,0,deq
419338,5,0,3,4148,enq
419338,5,0,3,0,deq
419338,4,0,3,4148,enq
419338,4,0,3,0,deq
419927,4,3,3,8296,deq
419927,5,2,3,8296,deq
419964,7,1,3,4148,enq
419964,6,0,3,4148,enq
419964,7,1,3,0,deq
419964,6,0,3,0,deq
420001,5,0,3,4148,enq
420001,5,0,3,0,deq
420001,4,0,3,4148,enq
420001,4,0,3,0,deq
420590,4,3,3,4148,deq
420590,5,2,3,4148,deq
420627,7,1,3,4148,enq
420627,6,0,3,4148,enq
420627,7,1,3,0,deq
420627,6,0,3,0,deq
420664,5,0,3,4148,enq
420664,5,0,3,0,deq
420664,4,0,3,4148,enq
420664,4,0,3,0,deq
421253,4,3,3,0,deq
421253,5,2,3,0,deq
421290,7,1,3,4148,enq
421290,6,0,3,4148,enq
421290,7,1,3,0,deq
421290,6,0,3,0,deq
421327,5,0,3,4148,enq
421327,5,0,3,0,deq
421327,4,0,3,4148,enq
421327,4,0,3,0,deq
421953,7,1,3,4148,enq
421953,6,0,3,4148,enq
421953,7,1,3,0,deq
421953,6,0,3,0,deq
421990,5,0,3,4148,enq
421990,5,0,3,0,deq
421990,4,0,3,4148,enq
421990,4,0,3,0,deq
422616,7,1,3,4148,enq
422616,6,0,3,4148,enq
422616,7,1,3,0,deq
422616,6,0,3,0,deq
422653,5,0,3,4148,enq
422653,5,0,3,0,deq
422653,4,0,3,4148,enq
422653,4,0,3,0,deq
423062,5,3,3,60,enq
423062,5,3,3,0,deq
423062,4,2,3,60,enq
423062,4,2,3,0,deq
423316,5,0,3,4148,enq
423316,5,0,3,0,deq
423316,4,0,3,4148,enq
423316,4,0,3,0,deq
423771,7,0,3,60,enq
423771,7,0,3,0,deq
423771,6,1,3,60,enq
423771,6,1,3,0,deq
423979,5,0,3,4148,enq
423979,5,0,3,0,deq
423979,4,0,3,4148,enq
423979,4,0,3,0,deq
424480,4,0,3,60,enq
424480,4,0,3,0,deq
424480,5,0,3,60,enq
424480,5,0,3,0,deq
426215,4,3,3,4148,enq
426215,4,3,3,0,deq
426215,5,2,3,4148,enq
426215,5,2,3,0,deq
426546,4,3,3,4148,enq
426546,5,2,3,4148,enq
426877,4,3,3,8296,enq
426877,5,2,3,8296,enq
426878,4,3,3,4148,deq
426878,5,2,3,4148,deq
427208,4,3,3,8296,enq
427208,5,2,3,8296,enq
427539,4,3,3,12444,enq
427539,5,2,3,12444,enq
427541,4,3,3,8296,deq
427541,5,2,3,8296,deq
427578,7,1,3,4148,enq
427578,7,1,3,0,deq
427578,6,0,3,4148,enq
427578,6,0,3,0,deq
427870,4,3,3,12444,enq
427870,5,2,3,12444,enq
428201,4,3,3,16592,enq
428201,5,2,3,16592,enq
428204,4,3,3,12444,deq
428204,5,2,3,12444,deq
428241,7,1,3,4148,enq
428241,6,0,3,4148,enq
428241,7,1,3,0,deq
428241,6,0,3,0,deq
428532,4,3,3,16592,enq
428532,5,2,3,16592,enq
428867,4,3,3,12444,deq
428867,5,2,3,12444,deq
428904,7,1,3,4148,enq
428904,6,0,3,4148,enq
428904,7,1,3,0,deq
428904,6,0,3,0,deq
428941,5,0,3,4148,enq
428941,5,0,3,0,deq
428941,4,0,3,4148,enq
428941,4,0,3,0,deq
429530,4,3,3,8296,deq
429530,5,2,3,8296,deq
429567,7,1,3,4148,enq
429567,6,0,3,4148,enq
429567,7,1,3,0,deq
429567,6,0,3,0,deq
429604,5,0,3,4148,enq
429604,5,0,3,0,deq
429604,4,0,3,4148,enq
429604,4,0,3,0,deq
430193,4,3,3,4148,deq
430193,5,2,3,4148,deq
430230,7,1,3,4148,enq
430230,6,0,3,4148,enq
430230,7,1,3,0,deq
430230,6,0,3,0,deq
430267,5,0,3,4148,enq
430267,5,0,3,0,deq
430267,4,0,3,4148,enq
430267,4,0,3,0,deq
430856,4,3,3,0,deq
430856,5,2,3,0,deq
430893,7,1,3,4148,enq
430893,6,0,3,4148,enq
430893,7,1,3,0,deq
430893,6,0,3,0,deq
430930,5,0,3,4148,enq
430930,5,0,3,0,deq
430930,4,0,3,4148,enq
430930,4,0,3,0,deq
431556,7,1,3,4148,enq
431556,6,0,3,4148,enq
431556,7,1,3,0,deq
431556,6,0,3,0,deq
431593,5,0,3,4148,enq
431593,5,0,3,0,deq
431593,4,0,3,4148,enq
431593,4,0,3,0,deq
432219,7,1,3,4148,enq
432219,6,0,3,4148,enq
432219,7,1,3,0,deq
432219,6,0,3,0,deq
432256,5,0,3,4148,enq
432256,5,0,3,0,deq
432256,4,0,3,4148,enq
432256,4,0,3,0,deq
432665,5,3,3,60,enq
432665,5,3,3,0,deq
432665,4,2,3,60,enq
432665,4,2,3,0,deq
432919,5,0,3,4148,enq
432919,5,0,3,0,deq
432919,4,0,3,4148,enq
432919,4,0,3,0,deq
433374,7,0,3,60,enq
433374,7,0,3,0,deq
433374,6,1,3,60,enq
433374,6,1,3,0,deq
433582,5,0,3,4148,enq
433582,5,0,3,0,deq
433582,4,0,3,4148,enq
433582,4,0,3,0,deq
434083,4,0,3,60,enq
434083,4,0,3,0,deq
434083,5,0,3,60,enq
434083,5,0,3,0,deq
435818,4,3,3,4148,enq
435818,4,3,3,0,deq
435818,5,2,3,4148,enq
435818,5,2,3,0,deq
436149,4,3,3,4148,enq
436149,5,2,3,4148,enq
436480,4,3,3,8296,enq
436480,5,2,3,8296,enq
436481,4,3,3,4148,deq
436481,5,2,3,4148,deq
436811,4,3,3,8296,enq
436811,5,2,3,8296,enq
