sw_id,port_id,peer_id,peer_kind,rate_gbps,data_bytes,ctrl_bytes,data_pkts,first_ns,last_ns,busy_ns,util_run,util_active
4,0,0,host,100.000,816316416,1474560,196608,1032,87553764,65305313.3,0.7458,0.7459
4,1,1,host,100.000,816316416,1474560,196608,1032,87568389,65305313.3,0.7458,0.7458
4,2,6,switch,50.000,544210944,983040,131072,1364,87542893,87073751.0,0.9944,0.9946
4,3,7,switch,50.000,544210944,983040,131072,1696,87540578,87073751.0,0.9944,0.9947
5,0,2,host,100.000,816316416,1474560,196608,1364,87543306,65305313.3,0.7458,0.7460
5,1,3,host,100.000,816316416,1474560,196608,1364,87545621,65305313.3,0.7458,0.7460
5,2,6,switch,50.000,544210944,1474560,131072,1032,87565661,87073751.0,0.9944,0.9944
5,3,7,switch,50.000,544210944,491520,131072,1696,87543435,87073751.0,0.9944,0.9946
6,0,4,switch,50.000,544210944,1474560,131072,2396,87567025,87073751.0,0.9944,0.9944
6,1,5,switch,50.000,544210944,983040,131072,2728,87544257,87073751.0,0.9944,0.9946
7,0,4,switch,50.000,544210944,491520,131072,3060,87544799,87073751.0,0.9944,0.9946
7,1,5,switch,50.000,544210944,983040,131072,3060,87541942,87073751.0,0.9944,0.9947
