sw_id,port_id,peer_id,peer_kind,rate_gbps,data_bytes,ctrl_bytes,data_pkts,first_ns,last_ns,busy_ns,util_run,util_active
8,0,12,host,100.000,796692,2040,201,1896,111561,63735.4,0.5713,0.5795
8,1,13,host,100.000,796744,2040,202,2061,90605,63739.5,0.5713,0.7173
8,2,10,switch,50.000,575744,1680,152,3220,95007,92119.0,0.8257,0.9970
8,3,11,switch,50.000,487032,1260,126,3385,80998,77925.1,0.6985,0.9961
9,0,14,host,100.000,796796,2280,203,4544,97295,63743.7,0.5714,0.6849
9,1,15,host,100.000,797004,1860,207,4544,97070,63760.3,0.5715,0.6868
9,2,10,switch,50.000,564252,1500,141,1896,109711,90280.3,0.8092,0.8324
9,3,11,switch,50.000,498160,1380,130,2227,104178,79705.6,0.7145,0.7771
10,0,8,switch,50.000,564252,1500,141,3259,110636,90280.3,0.8092,0.8358
10,1,9,switch,50.000,575744,1680,152,4583,96370,92119.0,0.8257,0.9970
11,0,8,switch,50.000,498160,1380,130,3590,105108,79705.6,0.7145,0.7804
11,1,9,switch,50.000,487032,1260,126,4748,82361,77925.1,0.6985,0.9961
