sw_id,port_id,q_id,max_qlen_bytes
8,0,3,99732
8,1,3,282364
8,2,3,269920
8,3,3,120412
9,0,3,166280
9,1,3,49896
9,2,3,776696
9,3,3,74964
10,0,3,4148
10,1,3,4148
11,0,3,4148
11,1,3,4148
