sw_id,port_id,q_id,max_qlen_bytes
8,0,3,91436
8,1,3,170368
8,2,3,269920
8,3,3,78872
9,0,3,153596
9,1,3,49836
9,2,3,739064
9,3,3,74964
10,0,3,4148
10,1,3,4148
11,0,3,4148
11,1,3,4148
