sw_id,port_id,peer_id,peer_kind,rate_gbps,data_bytes,ctrl_bytes,data_pkts,first_ns,last_ns,busy_ns,util_run,util_active
8,0,12,host,100.000,340131840,614400,81920,1898,64753635,27210547.2,0.4136,0.4202
8,1,13,host,100.000,544210944,983040,131072,1898,65298977,43536875.5,0.6618,0.6667
8,2,10,switch,50.000,306118656,399360,73728,2230,65776611,48978985.0,0.7446,0.7446
8,3,11,switch,50.000,306118656,706560,73728,2562,65779267,48978985.0,0.7446,0.7446
9,0,14,host,100.000,544210944,983040,131072,2894,65781995,43536875.5,0.6618,0.6619
9,1,15,host,100.000,340131840,614400,81920,2230,48478701,27210547.2,0.4136,0.5613
9,2,10,switch,50.000,306118656,675840,73728,1898,65296249,48978985.0,0.7446,0.7501
9,3,11,switch,50.000,306118656,430080,73728,1898,65293283,48978985.0,0.7446,0.7502
10,0,8,switch,50.000,306118656,675840,73728,3262,65297613,48978985.0,0.7446,0.7501
10,1,9,switch,50.000,306118656,399360,73728,3594,65777975,48978985.0,0.7446,0.7446
11,0,8,switch,50.000,306118656,430080,73728,3262,65294647,48978985.0,0.7446,0.7502
11,1,9,switch,50.000,306118656,706560,73728,3926,65780631,48978985.0,0.7446,0.7446
