sw_id,port_id,peer_id,peer_kind,rate_gbps,data_bytes,ctrl_bytes,data_pkts,first_ns,last_ns,busy_ns,util_run,util_active
4,0,0,host,100.000,199296,360,48,1032,30966,15943.7,0.5040,0.5268
4,1,1,host,100.000,199296,360,48,1032,31634,15943.7,0.5040,0.5154
4,2,6,switch,50.000,132864,240,32,1364,26412,21258.2,0.6720,0.8268
4,3,7,switch,50.000,132864,240,32,1696,26080,21258.2,0.6720,0.8487
5,0,2,host,100.000,199296,360,48,1364,29140,15943.7,0.5040,0.5672
5,1,3,host,100.000,199296,360,48,1364,28476,15943.7,0.5040,0.5809
5,2,6,switch,50.000,132864,360,32,1032,28902,21258.2,0.6720,0.7450
5,3,7,switch,50.000,132864,120,32,1696,28570,21258.2,0.6720,0.7720
6,0,4,switch,50.000,132864,360,32,2396,30266,21258.2,0.6720,0.7450
6,1,5,switch,50.000,132864,240,32,2728,27776,21258.2,0.6720,0.8268
7,0,4,switch,50.000,132864,120,32,3060,29934,21258.2,0.6720,0.7720
7,1,5,switch,50.000,132864,240,32,3060,27444,21258.2,0.6720,0.8487
