sw_id,port_id,q_id,max_qlen_bytes
8,0,3,12564
8,1,3,20740
8,2,3,124500
8,3,3,33304
9,0,3,20740
9,1,3,33304
9,2,3,232348
9,3,3,8296
10,0,3,4148
10,1,3,4148
11,0,3,4148
11,1,3,4148
