sw_id,port_id,peer_id,peer_kind,rate_gbps,data_bytes,ctrl_bytes,data_pkts,first_ns,last_ns,busy_ns,util_run,util_active
8,0,12,host,100.000,340131840,614400,81920,1898,64282662,27210547.2,0.4167,0.4233
8,1,13,host,100.000,544210944,983040,131072,1898,64982316,43536875.5,0.6667,0.6700
8,2,10,switch,50.000,306118656,399360,73728,2230,65294464,48978985.0,0.7501,0.7501
8,3,11,switch,50.000,306118656,706560,73728,2562,65297470,48978985.0,0.7501,0.7501
9,0,14,host,100.000,544210944,983040,131072,2894,65300198,43536875.5,0.6667,0.6667
9,1,15,host,100.000,340131840,614400,81920,2230,48781998,27210547.2,0.4167,0.5578
9,2,10,switch,50.000,306118656,675840,73728,1898,64979588,48978985.0,0.7501,0.7538
9,3,11,switch,50.000,306118656,430080,73728,1898,64979256,48978985.0,0.7501,0.7538
10,0,8,switch,50.000,306118656,675840,73728,3262,64980952,48978985.0,0.7501,0.7538
10,1,9,switch,50.000,306118656,399360,73728,3594,65295828,48978985.0,0.7501,0.7501
11,0,8,switch,50.000,306118656,430080,73728,3262,64980620,48978985.0,0.7501,0.7538
11,1,9,switch,50.000,306118656,706560,73728,3926,65298834,48978985.0,0.7501,0.7501
