sw_id,port_id,peer_id,peer_kind,rate_gbps,data_bytes,ctrl_bytes,data_pkts,first_ns,last_ns,busy_ns,util_run,util_active
4,0,0,host,100.000,204079104,368640,49152,1032,22282474,16326328.3,0.7310,0.7327
4,1,1,host,100.000,204079104,368640,49152,1032,22265874,16326328.3,0.7310,0.7333
4,2,6,switch,50.000,136052736,245760,32768,1364,22329990,21768437.8,0.9747,0.9749
4,3,7,switch,50.000,136052736,245760,32768,1696,22307755,21768437.8,0.9747,0.9759
5,0,2,host,100.000,204079104,368640,49152,1364,22332718,16326328.3,0.7310,0.7311
5,1,3,host,100.000,204079104,368640,49152,1364,22299590,16326328.3,0.7310,0.7322
5,2,6,switch,50.000,136052736,368640,32768,1032,22279746,21768437.8,0.9747,0.9771
5,3,7,switch,50.000,136052736,122880,32768,1696,22278759,21768437.8,0.9747,0.9771
6,0,4,switch,50.000,136052736,368640,32768,2396,22281110,21768437.8,0.9747,0.9771
6,1,5,switch,50.000,136052736,245760,32768,2728,22331354,21768437.8,0.9747,0.9749
7,0,4,switch,50.000,136052736,122880,32768,3060,22280123,21768437.8,0.9747,0.9771
7,1,5,switch,50.000,136052736,245760,32768,3060,22309119,21768437.8,0.9747,0.9759
