sw_id,port_id,q_id,max_qlen_bytes
8,0,3,99888
8,1,3,78948
8,2,3,120468
8,3,3,124620
9,0,3,324096
9,1,3,107952
9,2,3,124560
9,3,3,232512
10,0,3,4152
10,1,3,4152
11,0,3,4152
11,1,3,4152
