sw_id,port_id,q_id,max_qlen_bytes
8,0,3,12504
8,1,3,16592
8,2,3,116144
8,3,3,33244
9,0,3,20800
9,1,3,8296
9,2,3,219904
9,3,3,8296
10,0,3,4148
10,1,3,4148
11,0,3,4148
11,1,3,4148
