sw_id,port_id,peer_id,peer_kind,rate_gbps,data_bytes,ctrl_bytes,data_pkts,first_ns,last_ns,busy_ns,util_run,util_active
4,0,0,host,100.000,203882496,368640,49152,1031,29668298,16310599.7,0.5498,0.5498
4,1,1,host,100.000,203882496,368640,49152,1031,27414708,16310599.7,0.5498,0.5950
4,2,6,switch,50.000,169902080,245760,40960,1362,27296544,27184332.8,0.9163,0.9959
4,3,7,switch,50.000,101941248,245760,24576,1362,23237158,16310599.7,0.5498,0.7019
5,0,2,host,100.000,203882496,368640,49152,1693,27099197,16310599.7,0.5498,0.6019
5,1,3,host,100.000,203882496,368640,49152,1693,27299270,16310599.7,0.5498,0.5975
5,2,6,switch,50.000,101941248,368640,24576,1031,27411982,16310599.7,0.5498,0.5950
5,3,7,switch,50.000,169902080,122880,40960,1362,29665572,27184332.8,0.9163,0.9164
6,0,4,switch,50.000,101941248,368640,24576,2394,27413345,16310599.7,0.5498,0.5950
6,1,5,switch,50.000,169902080,245760,40960,2725,27297907,27184332.8,0.9163,0.9959
7,0,4,switch,50.000,169902080,122880,40960,2725,29666935,27184332.8,0.9163,0.9164
7,1,5,switch,50.000,101941248,245760,24576,2725,23238521,16310599.7,0.5498,0.7019
