sw_id,port_id,peer_id,peer_kind,rate_gbps,data_bytes,ctrl_bytes,data_pkts,first_ns,last_ns,busy_ns,util_run,util_active
8,0,0,host,100.000,398208,1080,96,1031,45513,31856.6,0.5627,0.7109
8,1,1,host,100.000,398208,1200,96,1362,47507,31856.6,0.5627,0.6854
8,2,2,host,100.000,398208,1080,96,1031,56609,31856.6,0.5627,0.5698
8,3,3,host,100.000,398208,1200,96,1362,46506,31856.6,0.5627,0.7005
8,4,10,switch,100.000,564128,2040,136,1693,46442,45130.2,0.7972,1.0011
8,5,11,switch,100.000,497760,1440,120,1693,41122,39820.8,0.7034,1.0015
9,0,4,host,100.000,398208,1080,96,2355,48173,31856.6,0.5627,0.6903
9,1,5,host,100.000,398208,1080,96,2686,48504,31856.6,0.5627,0.6903
9,2,6,host,100.000,398208,1200,96,2355,45848,31856.6,0.5627,0.7269
9,3,7,host,100.000,398208,1080,96,2686,47172,31856.6,0.5627,0.7108
9,4,10,switch,100.000,564128,1920,136,1031,45780,45130.2,0.7972,1.0011
9,5,11,switch,100.000,497760,1680,120,1031,54547,39820.8,0.7034,0.7395
10,0,8,switch,100.000,564128,1920,136,2062,46811,45130.2,0.7972,1.0011
10,1,9,switch,100.000,564128,2040,136,2724,47473,45130.2,0.7972,1.0011
11,0,8,switch,100.000,497760,1680,120,2062,55578,39820.8,0.7034,0.7395
11,1,9,switch,100.000,497760,1440,120,2724,42153,39820.8,0.7034,1.0015
