sw_id,port_id,q_id,max_qlen_bytes
8,0,3,162108
8,1,3,99648
8,2,3,253332
8,3,3,332400
9,0,3,319884
9,1,3,190992
9,2,3,232752
9,3,3,216024
10,0,3,4152
10,1,3,4152
11,0,3,4152
11,1,3,4152
