sw_id,port_id,peer_id,peer_kind,rate_gbps,data_bytes,ctrl_bytes,data_pkts,first_ns,last_ns,busy_ns,util_run,util_active
4,0,0,host,100.000,3185664,5760,768,1031,461844,254853.1,0.5518,0.5527
4,1,1,host,100.000,3185664,5760,768,1031,429690,254853.1,0.5518,0.5941
4,2,6,switch,50.000,2654720,3840,640,1362,425505,424755.2,0.9197,0.9999
4,3,7,switch,50.000,1592832,3840,384,1362,368091,254853.1,0.5518,0.6937
5,0,2,host,100.000,3185664,5760,768,1693,422909,254853.1,0.5518,0.6046
5,1,3,host,100.000,3185664,5760,768,1693,428231,254853.1,0.5518,0.5970
5,2,6,switch,50.000,1592832,5760,384,1031,426964,254853.1,0.5518,0.5974
5,3,7,switch,50.000,2654720,1920,640,1362,459118,424755.2,0.9197,0.9266
6,0,4,switch,50.000,1592832,5760,384,2394,428327,254853.1,0.5518,0.5974
6,1,5,switch,50.000,2654720,3840,640,2725,426868,424755.2,0.9197,0.9999
7,0,4,switch,50.000,2654720,1920,640,2725,460481,424755.2,0.9197,0.9266
7,1,5,switch,50.000,1592832,3840,384,2725,369454,254853.1,0.5518,0.6937
