sw_id,port_id,q_id,max_qlen_bytes
8,0,3,120528
8,1,3,74976
8,2,3,120468
8,3,3,128892
9,0,3,319884
9,1,3,62340
9,2,3,178536
9,3,3,220356
10,0,3,4152
10,1,3,4152
11,0,3,4152
11,1,3,4152
