sw_id,port_id,peer_id,peer_kind,rate_gbps,data_bytes,ctrl_bytes,data_pkts,first_ns,last_ns,busy_ns,util_run,util_active
8,0,0,host,100.000,407764992,737280,98304,1031,47647752,32621199.4,0.6747,0.6846
8,1,1,host,100.000,407764992,737280,98304,1362,47649409,32621199.4,0.6747,0.6846
8,2,2,host,100.000,407764992,737280,98304,1031,48352026,32621199.4,0.6747,0.6747
8,3,3,host,100.000,407764992,737280,98304,1362,43860639,32621199.4,0.6747,0.7438
8,4,10,switch,100.000,577667072,1167360,139264,1693,47666110,46213365.8,0.9558,0.9696
8,5,11,switch,100.000,509706240,798720,122880,1693,41237037,40776499.2,0.8433,0.9889
9,0,4,host,100.000,407764992,737280,98304,2355,47668172,32621199.4,0.6747,0.6844
9,1,5,host,100.000,407764992,737280,98304,2686,46414340,32621199.4,0.6747,0.7029
9,2,6,host,100.000,407764992,737280,98304,2355,41827650,32621199.4,0.6747,0.7799
9,3,7,host,100.000,407764992,737280,98304,2686,43854444,32621199.4,0.6747,0.7439
9,4,10,switch,100.000,577667072,1044480,139264,1031,47647347,46213365.8,0.9558,0.9699
9,5,11,switch,100.000,509706240,921600,122880,1031,48349964,40776499.2,0.8433,0.8434
10,0,8,switch,100.000,577667072,1044480,139264,2062,47648378,46213365.8,0.9558,0.9699
10,1,9,switch,100.000,577667072,1167360,139264,2724,47667141,46213365.8,0.9558,0.9696
11,0,8,switch,100.000,509706240,921600,122880,2062,48350995,40776499.2,0.8433,0.8434
11,1,9,switch,100.000,509706240,798720,122880,2724,41238068,40776499.2,0.8433,0.9889
