sw_id,port_id,peer_id,peer_kind,rate_gbps,data_bytes,ctrl_bytes,data_pkts,first_ns,last_ns,busy_ns,util_run,util_active
4,0,0,host,100.000,3262119936,5898240,786432,1031,475634740,260969594.9,0.5487,0.5487
4,1,1,host,100.000,3262119936,5898240,786432,1031,437669938,260969594.9,0.5487,0.5963
4,2,6,switch,50.000,2718433280,3932160,655360,1362,436204656,434949324.8,0.9145,0.9971
4,3,7,switch,50.000,1631059968,3932160,393216,1362,369496739,260969594.9,0.5487,0.7063
5,0,2,host,100.000,3262119936,5898240,786432,1693,433972715,260969594.9,0.5487,0.6014
5,1,3,host,100.000,3262119936,5898240,786432,1693,436207382,260969594.9,0.5487,0.5983
5,2,6,switch,50.000,1631059968,5898240,393216,1031,437667212,260969594.9,0.5487,0.5963
5,3,7,switch,50.000,2718433280,1966080,655360,1362,475632014,434949324.8,0.9145,0.9145
6,0,4,switch,50.000,1631059968,5898240,393216,2394,437668575,260969594.9,0.5487,0.5963
6,1,5,switch,50.000,2718433280,3932160,655360,2725,436206019,434949324.8,0.9145,0.9971
7,0,4,switch,50.000,2718433280,1966080,655360,2725,475633377,434949324.8,0.9145,0.9145
7,1,5,switch,50.000,1631059968,3932160,393216,2725,369498102,260969594.9,0.5487,0.7063
