sw_id,port_id,peer_id,peer_kind,rate_gbps,data_bytes,ctrl_bytes,data_pkts,first_ns,last_ns,busy_ns,util_run,util_active
4,0,0,host,100.000,204079104,368640,49152,1032,21838672,16326328.3,0.7471,0.7476
4,1,1,host,100.000,204079104,368640,49152,1032,21852164,16326328.3,0.7471,0.7472
4,2,6,switch,50.000,136052736,245760,32768,1364,21837345,21768437.8,0.9962,0.9969
4,3,7,switch,50.000,136052736,245760,32768,2028,21838682,21768437.8,0.9962,0.9968
5,0,2,host,100.000,204079104,368640,49152,1696,21834872,16326328.3,0.7471,0.7478
5,1,3,host,100.000,204079104,368640,49152,1696,21841410,16326328.3,0.7471,0.7475
5,2,6,switch,50.000,136052736,368640,32768,1032,21849436,21768437.8,0.9962,0.9963
5,3,7,switch,50.000,136052736,122880,32768,2028,21812208,21768437.8,0.9962,0.9981
6,0,4,switch,50.000,136052736,368640,32768,2396,21850800,21768437.8,0.9962,0.9963
6,1,5,switch,50.000,136052736,245760,32768,2728,21838709,21768437.8,0.9962,0.9969
7,0,4,switch,50.000,136052736,122880,32768,3392,21813572,21768437.8,0.9962,0.9981
7,1,5,switch,50.000,136052736,245760,32768,3392,21840046,21768437.8,0.9962,0.9968
