sw_id,port_id,q_id,max_qlen_bytes
8,0,3,45672
8,1,3,70704
8,2,3,74736
8,3,3,74736
9,0,3,199296
9,1,3,45672
9,2,3,62460
9,3,3,95616
10,0,3,4152
10,1,3,4152
11,0,3,4152
11,1,3,4152
