sw_id,port_id,q_id,max_qlen_bytes
8,0,3,137124
8,1,3,299076
8,2,3,269920
8,3,3,348732
9,0,3,294628
9,1,3,116324
9,2,3,785172
9,3,3,128648
10,0,3,4148
10,1,3,4148
11,0,3,4148
11,1,3,4148
