sw_id,port_id,peer_id,peer_kind,rate_gbps,data_bytes,ctrl_bytes,data_pkts,first_ns,last_ns,busy_ns,util_run,util_active
4,0,0,host,100.000,199296,360,48,1032,29970,15943.7,0.5094,0.5447
4,1,1,host,100.000,199296,360,48,1032,31298,15943.7,0.5094,0.5211
4,2,6,switch,50.000,132864,240,32,1364,28480,21258.2,0.6792,0.7652
4,3,7,switch,50.000,132864,240,32,1696,28148,21258.2,0.6792,0.7840
5,0,2,host,100.000,199296,360,48,1364,30544,15943.7,0.5094,0.5402
5,1,3,host,100.000,199296,360,48,1364,31208,15943.7,0.5094,0.5284
5,2,6,switch,50.000,132864,360,32,1032,28570,21258.2,0.6792,0.7538
5,3,7,switch,50.000,132864,120,32,1696,28238,21258.2,0.6792,0.7814
6,0,4,switch,50.000,132864,360,32,2396,29934,21258.2,0.6792,0.7538
6,1,5,switch,50.000,132864,240,32,2728,29844,21258.2,0.6792,0.7652
7,0,4,switch,50.000,132864,120,32,3060,29602,21258.2,0.6792,0.7814
7,1,5,switch,50.000,132864,240,32,3060,29512,21258.2,0.6792,0.7840
